HUC12,sp_ls,type,Year,preds_airDL,Region,scenario,Chinook,Sockeye,Chum,Pink,Coho,Spawning,Rearing
190204020707,"S_s, S_p, CH_p, CH_s, P_p, K_p, CO_p",Low,2019,0.2407208220069952,Cook_Inlet,Precipitation,1,1,1,1,1,1,0
190204020707,"S_s, S_p, CH_p, CH_s, P_p, K_p, CO_p",High,2018,0.20403472134756637,Cook_Inlet,Precipitation,1,1,1,1,1,1,0
190204020707,"S_s, S_p, CH_p, CH_s, P_p, K_p, CO_p",Low,2015,0.25334350298633684,Cook_Inlet,Snowpack,1,1,1,1,1,1,0
190204020707,"S_s, S_p, CH_p, CH_s, P_p, K_p, CO_p",High,2013,0.2859897430341638,Cook_Inlet,Snowpack,1,1,1,1,1,1,0
190204020705,"S_s, CO_p, CH_s",Low,2019,0.25899229257278983,Cook_Inlet,Precipitation,0,1,1,0,1,1,0
190204020705,"S_s, CO_p, CH_s",High,2018,0.222016111869804,Cook_Inlet,Precipitation,0,1,1,0,1,1,0
190204020705,"S_s, CO_p, CH_s",Low,2003,0.2871937297549064,Cook_Inlet,Snowpack,0,1,1,0,1,1,0
190204020705,"S_s, CO_p, CH_s",High,2013,0.30964497251454304,Cook_Inlet,Snowpack,0,1,1,0,1,1,0
190204020702,CO_s,Low,2019,-9.64042797106004e-4,Cook_Inlet,Precipitation,0,0,0,0,1,1,0
190204020702,CO_s,High,2018,-0.002228712761754893,Cook_Inlet,Precipitation,0,0,0,0,1,1,0
190204020702,CO_s,Low,2015,0.04902017616344816,Cook_Inlet,Snowpack,0,0,0,0,1,1,0
190204020702,CO_s,High,2012,-0.014036681455391314,Cook_Inlet,Snowpack,0,0,0,0,1,1,0
190204020604,"CH_s, CO_s, K_s, CO_p, CO_r",Low,2019,0.11606801239492619,Cook_Inlet,Precipitation,1,0,1,0,1,1,1
190204020604,"CH_s, CO_s, K_s, CO_p, CO_r",High,2018,0.09913033329008548,Cook_Inlet,Precipitation,1,0,1,0,1,1,1
190204020604,"CH_s, CO_s, K_s, CO_p, CO_r",Low,2017,0.11585525061277187,Cook_Inlet,Snowpack,1,0,1,0,1,1,1
190204020604,"CH_s, CO_s, K_s, CO_p, CO_r",High,2013,0.11383715959705051,Cook_Inlet,Snowpack,1,0,1,0,1,1,1
190204020703,"CO_p, S_p, K_p, CH_p",Low,2019,0.23517794012613144,Cook_Inlet,Precipitation,1,1,1,0,1,0,0
190204020703,"CO_p, S_p, K_p, CH_p",High,2018,0.20974118765591684,Cook_Inlet,Precipitation,1,1,1,0,1,0,0
190204020703,"CO_p, S_p, K_p, CH_p",Low,2015,0.24690135512274758,Cook_Inlet,Snowpack,1,1,1,0,1,0,0
190204020703,"CO_p, S_p, K_p, CH_p",High,2001,0.24133438732640422,Cook_Inlet,Snowpack,1,1,1,0,1,0,0
190204021205,"S_p, CO_s, CO_p, CH_p",Low,2019,0.2433439995294716,Cook_Inlet,Precipitation,0,1,1,0,1,1,0
190204021205,"S_p, CO_s, CO_p, CH_p",High,2005,0.21980001944681193,Cook_Inlet,Precipitation,0,1,1,0,1,1,0
190204021205,"S_p, CO_s, CO_p, CH_p",Low,2015,0.2584500720394681,Cook_Inlet,Snowpack,0,1,1,0,1,1,0
190204021205,"S_p, CO_s, CO_p, CH_p",High,2012,0.25480768765943507,Cook_Inlet,Snowpack,0,1,1,0,1,1,0
190204020706,"S_p, CH_s, CO_s, K_r, K_s, CO_r",Low,2019,0.13991992328186117,Cook_Inlet,Precipitation,1,1,1,0,1,1,1
190204020706,"S_p, CH_s, CO_s, K_r, K_s, CO_r",High,2018,0.11791780348702521,Cook_Inlet,Precipitation,1,1,1,0,1,1,1
190204020706,"S_p, CH_s, CO_s, K_r, K_s, CO_r",Low,2015,0.15850277416505043,Cook_Inlet,Snowpack,1,1,1,0,1,1,1
190204020706,"S_p, CH_s, CO_s, K_r, K_s, CO_r",High,2013,0.19033055076504884,Cook_Inlet,Snowpack,1,1,1,0,1,1,1
190204020511,"CO_r, CH_s",Low,2019,0.24419342210287764,Cook_Inlet,Precipitation,0,0,1,0,1,1,1
190204020511,"CO_r, CH_s",High,2018,0.23221675844740283,Cook_Inlet,Precipitation,0,0,1,0,1,1,1
190204020511,"CO_r, CH_s",Low,2009,0.2724025141134273,Cook_Inlet,Snowpack,0,0,1,0,1,1,1
190204020511,"CO_r, CH_s",High,2013,0.23358574319641817,Cook_Inlet,Snowpack,0,0,1,0,1,1,1
190204020406,"S_p, CH_p, S_s, K_p, CO_p",Low,2019,0.27812797652340066,Cook_Inlet,Precipitation,1,1,1,0,1,1,0
190204020406,"S_p, CH_p, S_s, K_p, CO_p",High,2018,0.2727946151029798,Cook_Inlet,Precipitation,1,1,1,0,1,1,0
190204020406,"S_p, CH_p, S_s, K_p, CO_p",Low,2015,0.2890193624236172,Cook_Inlet,Snowpack,1,1,1,0,1,1,0
190204020406,"S_p, CH_p, S_s, K_p, CO_p",High,2001,0.2744186652426588,Cook_Inlet,Snowpack,1,1,1,0,1,1,0
190204020701,CO_s,Low,2019,0.014093655901354389,Cook_Inlet,Precipitation,0,0,0,0,1,1,0
190204020701,CO_s,High,2018,0.01666026859088878,Cook_Inlet,Precipitation,0,0,0,0,1,1,0
190204020701,CO_s,Low,2017,0.025963015519651817,Cook_Inlet,Snowpack,0,0,0,0,1,1,0
190204020701,CO_s,High,2012,0.003389687817412036,Cook_Inlet,Snowpack,0,0,0,0,1,1,0
190204020405,CO_s,Low,2019,0.06076365133642288,Cook_Inlet,Precipitation,0,0,0,0,1,1,0
190204020405,CO_s,High,2018,0.051529355214445155,Cook_Inlet,Precipitation,0,0,0,0,1,1,0
190204020405,CO_s,Low,2015,0.1090004202822742,Cook_Inlet,Snowpack,0,0,0,0,1,1,0
190204020405,CO_s,High,2012,0.06557447298436171,Cook_Inlet,Snowpack,0,0,0,0,1,1,0
190205011604,K_r,Low,2019,0.28115486468979745,Cook_Inlet,Precipitation,1,0,0,0,0,0,1
190205011604,K_r,High,2006,0.2637139407205126,Cook_Inlet,Precipitation,1,0,0,0,0,0,1
190205011604,K_r,Low,2004,0.24268705583192185,Cook_Inlet,Snowpack,1,0,0,0,0,0,1
190205011604,K_r,High,2008,0.22636152664434636,Cook_Inlet,Snowpack,1,0,0,0,0,0,1
190205012406,"AL_p, S_p, CH_p, CH_s, P_p, CO_s, K_p",Low,2019,0.3832026067638768,Cook_Inlet,Precipitation,1,1,1,1,1,1,0
190205012406,"AL_p, S_p, CH_p, CH_s, P_p, CO_s, K_p",High,2006,0.3411660272400393,Cook_Inlet,Precipitation,1,1,1,1,1,1,0
190205012406,"AL_p, S_p, CH_p, CH_s, P_p, CO_s, K_p",Low,2017,0.3354098210814444,Cook_Inlet,Snowpack,1,1,1,1,1,1,0
190205012406,"AL_p, S_p, CH_p, CH_s, P_p, CO_s, K_p",High,2013,0.3347879382798015,Cook_Inlet,Snowpack,1,1,1,1,1,1,0
190205012004,"K_s, K_p, K_r",Low,2019,0.26001985428081265,Cook_Inlet,Precipitation,1,0,0,0,0,1,1
190205012004,"K_s, K_p, K_r",High,2006,0.20406273049190662,Cook_Inlet,Precipitation,1,0,0,0,0,1,1
190205012004,"K_s, K_p, K_r",Low,2004,0.20264353069848756,Cook_Inlet,Snowpack,1,0,0,0,0,1,1
190205012004,"K_s, K_p, K_r",High,2013,0.20923422924061025,Cook_Inlet,Snowpack,1,0,0,0,0,1,1
190205012201,"K_p, K_s, CO_p",Low,2019,0.16977497399069805,Cook_Inlet,Precipitation,1,0,0,0,1,1,0
190205012201,"K_p, K_s, CO_p",High,2006,0.18377164880122843,Cook_Inlet,Precipitation,1,0,0,0,1,1,0
190205012201,"K_p, K_s, CO_p",Low,2017,0.14914998012738132,Cook_Inlet,Snowpack,1,0,0,0,1,1,0
190205012201,"K_p, K_s, CO_p",High,2001,0.1428167877666941,Cook_Inlet,Snowpack,1,0,0,0,1,1,0
190205012405,"CO_s, P_r, S_r, K_r, P_p, K_p, CO_r, AL_p",Low,2019,0.3928601597623934,Cook_Inlet,Precipitation,1,1,0,1,1,1,1
190205012405,"CO_s, P_r, S_r, K_r, P_p, K_p, CO_r, AL_p",High,2006,0.34600096953867826,Cook_Inlet,Precipitation,1,1,0,1,1,1,1
190205012405,"CO_s, P_r, S_r, K_r, P_p, K_p, CO_r, AL_p",Low,2017,0.3523383381828308,Cook_Inlet,Snowpack,1,1,0,1,1,1,1
190205012405,"CO_s, P_r, S_r, K_r, P_p, K_p, CO_r, AL_p",High,2013,0.3440493337096197,Cook_Inlet,Snowpack,1,1,0,1,1,1,1
190205012302,"K_p, K_r",Low,2019,0.22905270598454414,Cook_Inlet,Precipitation,1,0,0,0,0,0,1
190205012302,"K_p, K_r",High,2006,0.18615110236080382,Cook_Inlet,Precipitation,1,0,0,0,0,0,1
190205012302,"K_p, K_r",Low,2017,0.1709235182798946,Cook_Inlet,Snowpack,1,0,0,0,0,0,1
190205012302,"K_p, K_r",High,2018,0.18201155054150162,Cook_Inlet,Snowpack,1,0,0,0,0,0,1
190205011303,K_r,Low,2004,0.28395541523659923,Cook_Inlet,Precipitation,1,0,0,0,0,0,1
190205011303,K_r,High,2006,0.24240541884719008,Cook_Inlet,Precipitation,1,0,0,0,0,0,1
190205011303,K_r,Low,2004,0.28395541523659923,Cook_Inlet,Snowpack,1,0,0,0,0,0,1
190205011303,K_r,High,2013,0.24086167177455398,Cook_Inlet,Snowpack,1,0,0,0,0,0,1
190205012102,K_p,Low,2019,0.38364231585036335,Cook_Inlet,Precipitation,1,0,0,0,0,0,0
190205012102,K_p,High,2003,0.2822663864680818,Cook_Inlet,Precipitation,1,0,0,0,0,0,0
190205012102,K_p,Low,2010,0.27859565664409713,Cook_Inlet,Snowpack,1,0,0,0,0,0,0
190205012102,K_p,High,2013,0.3137269558195847,Cook_Inlet,Snowpack,1,0,0,0,0,0,0
190205012303,K_s,Low,2019,0.3920546562245207,Cook_Inlet,Precipitation,1,0,0,0,0,1,0
190205012303,K_s,High,2006,0.3248247803076366,Cook_Inlet,Precipitation,1,0,0,0,0,1,0
190205012303,K_s,Low,2010,0.28851549197434595,Cook_Inlet,Snowpack,1,0,0,0,0,1,0
190205012303,K_s,High,2013,0.3150210450540814,Cook_Inlet,Snowpack,1,0,0,0,0,1,0
190205012403,"S_p, CH_p, CH_s, P_p, CO_s, K_p",Low,2019,0.4022621900802095,Cook_Inlet,Precipitation,1,1,1,1,1,1,0
190205012403,"S_p, CH_p, CH_s, P_p, CO_s, K_p",High,2006,0.3419409198371015,Cook_Inlet,Precipitation,1,1,1,1,1,1,0
190205012403,"S_p, CH_p, CH_s, P_p, CO_s, K_p",Low,2017,0.3716811439879078,Cook_Inlet,Snowpack,1,1,1,1,1,1,0
190205012403,"S_p, CH_p, CH_s, P_p, CO_s, K_p",High,2013,0.35509459836120116,Cook_Inlet,Snowpack,1,1,1,1,1,1,0
190205012401,"S_r, CH_s, P_p, CH_r, CO_p, CO_r, P_r, K_r, K_p",Low,2019,0.2643015189116585,Cook_Inlet,Precipitation,1,1,1,1,1,1,1
190205012401,"S_r, CH_s, P_p, CH_r, CO_p, CO_r, P_r, K_r, K_p",High,2006,0.23115018327232234,Cook_Inlet,Precipitation,1,1,1,1,1,1,1
190205012401,"S_r, CH_s, P_p, CH_r, CO_p, CO_r, P_r, K_r, K_p",Low,2017,0.24922672975822613,Cook_Inlet,Snowpack,1,1,1,1,1,1,1
190205012401,"S_r, CH_s, P_p, CH_r, CO_p, CO_r, P_r, K_r, K_p",High,2001,0.23608887891192565,Cook_Inlet,Snowpack,1,1,1,1,1,1,1
190205012304,"K_p, K_r, K_s",Low,2019,0.292336419551466,Cook_Inlet,Precipitation,1,0,0,0,0,1,1
190205012304,"K_p, K_r, K_s",High,2006,0.23883215767978414,Cook_Inlet,Precipitation,1,0,0,0,0,1,1
190205012304,"K_p, K_r, K_s",Low,2017,0.22794350612983585,Cook_Inlet,Snowpack,1,0,0,0,0,1,1
190205012304,"K_p, K_r, K_s",High,2018,0.23554566797206158,Cook_Inlet,Snowpack,1,0,0,0,0,1,1
190205011705,K_r,Low,2019,0.2467574398001626,Cook_Inlet,Precipitation,1,0,0,0,0,0,1
190205011705,K_r,High,2003,0.17921635941270272,Cook_Inlet,Precipitation,1,0,0,0,0,0,1
190205011705,K_r,Low,2017,0.16960171287538253,Cook_Inlet,Snowpack,1,0,0,0,0,0,1
190205011705,K_r,High,2013,0.18492475449045856,Cook_Inlet,Snowpack,1,0,0,0,0,0,1
190205012306,"K_p, S_p, P_p, CH_p, CO_p",Low,2019,0.4580820642606735,Cook_Inlet,Precipitation,1,1,1,1,1,0,0
190205012306,"K_p, S_p, P_p, CH_p, CO_p",High,2006,0.3571349868071378,Cook_Inlet,Precipitation,1,1,1,1,1,0,0
190205012306,"K_p, S_p, P_p, CH_p, CO_p",Low,2010,0.38632097466570936,Cook_Inlet,Snowpack,1,1,1,1,1,0,0
190205012306,"K_p, S_p, P_p, CH_p, CO_p",High,2013,0.3696231106643884,Cook_Inlet,Snowpack,1,1,1,1,1,0,0
190205012003,K_p,Low,2019,0.2228403111494132,Cook_Inlet,Precipitation,1,0,0,0,0,0,0
190205012003,K_p,High,2006,0.2110241222092854,Cook_Inlet,Precipitation,1,0,0,0,0,0,0
190205012003,K_p,Low,2004,0.16101041207122874,Cook_Inlet,Snowpack,1,0,0,0,0,0,0
190205012003,K_p,High,2013,0.19305511282153243,Cook_Inlet,Snowpack,1,0,0,0,0,0,0
190205012305,"S_p, CH_p, P_p, CO_s, K_p",Low,2019,0.4137935928432759,Cook_Inlet,Precipitation,1,1,1,1,1,1,0
190205012305,"S_p, CH_p, P_p, CO_s, K_p",High,2006,0.3313328625504531,Cook_Inlet,Precipitation,1,1,1,1,1,1,0
190205012305,"S_p, CH_p, P_p, CO_s, K_p",Low,2010,0.3789414955021334,Cook_Inlet,Snowpack,1,1,1,1,1,1,0
190205012305,"S_p, CH_p, P_p, CO_s, K_p",High,2013,0.36462065752414513,Cook_Inlet,Snowpack,1,1,1,1,1,1,0
190205012203,K_s,Low,2019,0.05785467619678503,Cook_Inlet,Precipitation,1,0,0,0,0,1,0
190205012203,K_s,High,2006,0.045198987773106894,Cook_Inlet,Precipitation,1,0,0,0,0,1,0
190205012203,K_s,Low,2010,0.026143863558744783,Cook_Inlet,Snowpack,1,0,0,0,0,1,0
190205012203,K_s,High,2018,0.04033114909958506,Cook_Inlet,Snowpack,1,0,0,0,0,1,0
190205012202,"K_s, CO_p",Low,2019,0.1073240857371525,Cook_Inlet,Precipitation,1,0,0,0,1,1,0
190205012202,"K_s, CO_p",High,2006,0.054154941160674056,Cook_Inlet,Precipitation,1,0,0,0,1,1,0
190205012202,"K_s, CO_p",Low,2010,0.033785189382379434,Cook_Inlet,Snowpack,1,0,0,0,1,1,0
190205012202,"K_s, CO_p",High,2018,0.051784072402864076,Cook_Inlet,Snowpack,1,0,0,0,1,1,0
190205012301,"K_s, K_p, K_r",Low,2019,0.2700013032581012,Cook_Inlet,Precipitation,1,0,0,0,0,1,1
190205012301,"K_s, K_p, K_r",High,2006,0.18984866954061144,Cook_Inlet,Precipitation,1,0,0,0,0,1,1
190205012301,"K_s, K_p, K_r",Low,2007,0.21873247940945267,Cook_Inlet,Snowpack,1,0,0,0,0,1,1
190205012301,"K_s, K_p, K_r",High,2012,0.1984738899441126,Cook_Inlet,Snowpack,1,0,0,0,0,1,1
190205012106,K_s,Low,2019,0.3715258617102578,Cook_Inlet,Precipitation,1,0,0,0,0,1,0
190205012106,K_s,High,2006,0.2767147767846129,Cook_Inlet,Precipitation,1,0,0,0,0,1,0
190205012106,K_s,Low,2010,0.2605982679326227,Cook_Inlet,Snowpack,1,0,0,0,0,1,0
190205012106,K_s,High,2013,0.29377306972919676,Cook_Inlet,Snowpack,1,0,0,0,0,1,0
190205012402,"CH_s, P_s, K_p, CO_s, K_s",Low,2019,0.2628688716752249,Cook_Inlet,Precipitation,1,0,1,1,1,1,0
190205012402,"CH_s, P_s, K_p, CO_s, K_s",High,2006,0.25868175999485665,Cook_Inlet,Precipitation,1,0,1,1,1,1,0
190205012402,"CH_s, P_s, K_p, CO_s, K_s",Low,2007,0.24915719792971314,Cook_Inlet,Snowpack,1,0,1,1,1,1,0
190205012402,"CH_s, P_s, K_p, CO_s, K_s",High,2013,0.24304487313731973,Cook_Inlet,Snowpack,1,0,1,1,1,1,0
190205012204,"CH_p, P_p, K_p, K_r, CO_p, CO_r",Low,2019,0.16275209060428128,Cook_Inlet,Precipitation,1,0,1,1,1,0,1
190205012204,"CH_p, P_p, K_p, K_r, CO_p, CO_r",High,2006,0.12714160731935112,Cook_Inlet,Precipitation,1,0,1,1,1,0,1
190205012204,"CH_p, P_p, K_p, K_r, CO_p, CO_r",Low,2017,0.1401061435422155,Cook_Inlet,Snowpack,1,0,1,1,1,0,1
190205012204,"CH_p, P_p, K_p, K_r, CO_p, CO_r",High,2018,0.12491390434114401,Cook_Inlet,Snowpack,1,0,1,1,1,0,1
190205011903,K_p,Low,2019,0.1696678588304888,Cook_Inlet,Precipitation,1,0,0,0,0,0,0
190205011903,K_p,High,2006,0.14560561077644024,Cook_Inlet,Precipitation,1,0,0,0,0,0,0
190205011903,K_p,Low,2010,0.12250681686595381,Cook_Inlet,Snowpack,1,0,0,0,0,0,0
190205011903,K_p,High,2013,0.15184470510734888,Cook_Inlet,Snowpack,1,0,0,0,0,0,0
190205011410,K_r,Low,2004,0.31141558073040015,Cook_Inlet,Precipitation,1,0,0,0,0,0,1
190205011410,K_r,High,2006,0.2432058005318228,Cook_Inlet,Precipitation,1,0,0,0,0,0,1
190205011410,K_r,Low,2009,0.2700787811208615,Cook_Inlet,Snowpack,1,0,0,0,0,0,1
190205011410,K_r,High,2013,0.25372595530160674,Cook_Inlet,Snowpack,1,0,0,0,0,0,1
190205012407,"K_s, CO_s",Low,2019,0.16663425744898153,Cook_Inlet,Precipitation,1,0,0,0,1,1,0
190205012407,"K_s, CO_s",High,2006,0.14589747755214588,Cook_Inlet,Precipitation,1,0,0,0,1,1,0
190205012407,"K_s, CO_s",Low,2017,0.13731822323609558,Cook_Inlet,Snowpack,1,0,0,0,1,1,0
190205012407,"K_s, CO_s",High,2001,0.119212183840759,Cook_Inlet,Snowpack,1,0,0,0,1,1,0
190205012404,"CO_s, K_p, S_p, P_p, CH_s, CH_p",Low,2019,0.40190334354007634,Cook_Inlet,Precipitation,1,1,1,1,1,1,0
190205012404,"CO_s, K_p, S_p, P_p, CH_s, CH_p",High,2006,0.37010538268204535,Cook_Inlet,Precipitation,1,1,1,1,1,1,0
190205012404,"CO_s, K_p, S_p, P_p, CH_s, CH_p",Low,2017,0.3437037695215036,Cook_Inlet,Snowpack,1,1,1,1,1,1,0
190205012404,"CO_s, K_p, S_p, P_p, CH_s, CH_p",High,2013,0.3508843548417661,Cook_Inlet,Snowpack,1,1,1,1,1,1,0
190205011607,K_p,Low,2019,0.2819861285220829,Cook_Inlet,Precipitation,1,0,0,0,0,0,0
190205011607,K_p,High,2006,0.257599704423228,Cook_Inlet,Precipitation,1,0,0,0,0,0,0
190205011607,K_p,Low,2004,0.28460892336706134,Cook_Inlet,Snowpack,1,0,0,0,0,0,0
190205011607,K_p,High,2013,0.2303653093500021,Cook_Inlet,Snowpack,1,0,0,0,0,0,0
190205011508,K_p,Low,2004,0.37720931606104824,Cook_Inlet,Precipitation,1,0,0,0,0,0,0
190205011508,K_p,High,2003,0.29337308217678115,Cook_Inlet,Precipitation,1,0,0,0,0,0,0
190205011508,K_p,Low,2010,0.2708832234752218,Cook_Inlet,Snowpack,1,0,0,0,0,0,0
190205011508,K_p,High,2013,0.2707596134101779,Cook_Inlet,Snowpack,1,0,0,0,0,0,0
190205011610,"K_p, K_r",Low,2019,0.33915463654307637,Cook_Inlet,Precipitation,1,0,0,0,0,0,1
190205011610,"K_p, K_r",High,2006,0.2699348286503729,Cook_Inlet,Precipitation,1,0,0,0,0,0,1
190205011610,"K_p, K_r",Low,2004,0.33432425678980077,Cook_Inlet,Snowpack,1,0,0,0,0,0,1
190205011610,"K_p, K_r",High,2013,0.2835440863486318,Cook_Inlet,Snowpack,1,0,0,0,0,0,1
190205011505,K_p,Low,2004,0.39702883379692344,Cook_Inlet,Precipitation,1,0,0,0,0,0,0
190205011505,K_p,High,2006,0.2946885188878797,Cook_Inlet,Precipitation,1,0,0,0,0,0,0
190205011505,K_p,Low,2010,0.3196681006107856,Cook_Inlet,Snowpack,1,0,0,0,0,0,0
190205011505,K_p,High,2013,0.33673174553337,Cook_Inlet,Snowpack,1,0,0,0,0,0,0
190205012105,"K_s, K_p",Low,2019,0.3863203630100507,Cook_Inlet,Precipitation,1,0,0,0,0,1,0
190205012105,"K_s, K_p",High,2006,0.29416472961642914,Cook_Inlet,Precipitation,1,0,0,0,0,1,0
190205012105,"K_s, K_p",Low,2010,0.278491342112501,Cook_Inlet,Snowpack,1,0,0,0,0,1,0
190205012105,"K_s, K_p",High,2013,0.3149890479998481,Cook_Inlet,Snowpack,1,0,0,0,0,1,0
190205020101,"K_s, CO_s, K_p, CO_p",Low,2004,0.24275263904238586,Cook_Inlet,Precipitation,1,0,0,0,1,1,0
190205020101,"K_s, CO_s, K_p, CO_p",High,2016,0.2071964601342119,Cook_Inlet,Precipitation,1,0,0,0,1,1,0
190205020101,"K_s, CO_s, K_p, CO_p",Low,2010,0.1790502498850058,Cook_Inlet,Snowpack,1,0,0,0,1,1,0
190205020101,"K_s, CO_s, K_p, CO_p",High,2001,0.1866565372194661,Cook_Inlet,Snowpack,1,0,0,0,1,1,0
190205020203,K_r,Low,2004,0.05098557072964821,Cook_Inlet,Precipitation,1,0,0,0,0,0,1
190205020203,K_r,High,2003,0.0542187640459571,Cook_Inlet,Precipitation,1,0,0,0,0,0,1
190205020203,K_r,Low,2017,0.03655158039349476,Cook_Inlet,Snowpack,1,0,0,0,0,0,1
190205020203,K_r,High,2008,0.03432739288334498,Cook_Inlet,Snowpack,1,0,0,0,0,0,1
190205020312,"K_p, CH_p",Low,2004,0.26965008494449566,Cook_Inlet,Precipitation,1,0,1,0,0,0,0
190205020312,"K_p, CH_p",High,2003,0.24182465551945365,Cook_Inlet,Precipitation,1,0,1,0,0,0,0
190205020312,"K_p, CH_p",Low,2004,0.26965008494449566,Cook_Inlet,Snowpack,1,0,1,0,0,0,0
190205020312,"K_p, CH_p",High,2001,0.25370255390048296,Cook_Inlet,Snowpack,1,0,1,0,0,0,0
190205020204,"S_p, K_s, CO_p",Low,2004,0.1749937640417312,Cook_Inlet,Precipitation,1,1,0,0,1,1,0
190205020204,"S_p, K_s, CO_p",High,2003,0.1691438086981364,Cook_Inlet,Precipitation,1,1,0,0,1,1,0
190205020204,"S_p, K_s, CO_p",Low,2004,0.1749937640417312,Cook_Inlet,Snowpack,1,1,0,0,1,1,0
190205020204,"S_p, K_s, CO_p",High,2018,0.14827889222545587,Cook_Inlet,Snowpack,1,1,0,0,1,1,0
190205020906,"CO_s, P_p, K_p, CH_p, S_p",Low,2019,0.18183240704540093,Cook_Inlet,Precipitation,1,1,1,1,1,1,0
190205020906,"CO_s, P_p, K_p, CH_p, S_p",High,2003,0.20663142939196366,Cook_Inlet,Precipitation,1,1,1,1,1,1,0
190205020906,"CO_s, P_p, K_p, CH_p, S_p",Low,2017,0.18647501922580487,Cook_Inlet,Snowpack,1,1,1,1,1,1,0
190205020906,"CO_s, P_p, K_p, CH_p, S_p",High,2001,0.15445287242603034,Cook_Inlet,Snowpack,1,1,1,1,1,1,0
190205020103,"CO_s, K_s, K_r",Low,2004,0.26589415202818567,Cook_Inlet,Precipitation,1,0,0,0,1,1,1
190205020103,"CO_s, K_s, K_r",High,2003,0.259696683650091,Cook_Inlet,Precipitation,1,0,0,0,1,1,1
190205020103,"CO_s, K_s, K_r",Low,2007,0.2256079438977912,Cook_Inlet,Snowpack,1,0,0,0,1,1,1
190205020103,"CO_s, K_s, K_r",High,2001,0.2204039853585875,Cook_Inlet,Snowpack,1,0,0,0,1,1,1
190205020202,"S_p, K_p, CO_p",Low,2004,0.2745078950914542,Cook_Inlet,Precipitation,1,1,0,0,1,0,0
190205020202,"S_p, K_p, CO_p",High,2003,0.24610004008523845,Cook_Inlet,Precipitation,1,1,0,0,1,0,0
190205020202,"S_p, K_p, CO_p",Low,2017,0.2185444309790467,Cook_Inlet,Snowpack,1,1,0,0,1,0,0
190205020202,"S_p, K_p, CO_p",High,2018,0.23157699389844355,Cook_Inlet,Snowpack,1,1,0,0,1,0,0
190205020411,S_p,Low,2004,0.18149438921946015,Cook_Inlet,Precipitation,0,1,0,0,0,0,0
190205020411,S_p,High,2018,0.1485192401311842,Cook_Inlet,Precipitation,0,1,0,0,0,0,0
190205020411,S_p,Low,2017,0.1440676263002093,Cook_Inlet,Snowpack,0,1,0,0,0,0,0
190205020411,S_p,High,2001,0.14377458580884728,Cook_Inlet,Snowpack,0,1,0,0,0,0,0
190205020412,"S_p, CH_p, P_p, K_p, CO_p",Low,2019,0.2917050002711956,Cook_Inlet,Precipitation,1,1,1,1,1,0,0
190205020412,"S_p, CH_p, P_p, K_p, CO_p",High,2018,0.2641853716096285,Cook_Inlet,Precipitation,1,1,1,1,1,0,0
190205020412,"S_p, CH_p, P_p, K_p, CO_p",Low,2017,0.26559560161047296,Cook_Inlet,Snowpack,1,1,1,1,1,0,0
190205020412,"S_p, CH_p, P_p, K_p, CO_p",High,2001,0.26412102300009527,Cook_Inlet,Snowpack,1,1,1,1,1,0,0
190205020413,"CO_p, K_p",Low,2019,0.34310335345728843,Cook_Inlet,Precipitation,1,0,0,0,1,0,0
190205020413,"CO_p, K_p",High,2018,0.24136159320535466,Cook_Inlet,Precipitation,1,0,0,0,1,0,0
190205020413,"CO_p, K_p",Low,2017,0.23389787256125563,Cook_Inlet,Snowpack,1,0,0,0,1,0,0
190205020413,"CO_p, K_p",High,2001,0.212198225651341,Cook_Inlet,Snowpack,1,0,0,0,1,0,0
190205020403,"K_s, CO_p, CO_r",Low,2004,0.16814243819763147,Cook_Inlet,Precipitation,1,0,0,0,1,1,1
190205020403,"K_s, CO_p, CO_r",High,2003,0.1460794795834632,Cook_Inlet,Precipitation,1,0,0,0,1,1,1
190205020403,"K_s, CO_p, CO_r",Low,2017,0.14419618377051793,Cook_Inlet,Snowpack,1,0,0,0,1,1,1
190205020403,"K_s, CO_p, CO_r",High,2001,0.14265479826733615,Cook_Inlet,Snowpack,1,0,0,0,1,1,1
190205020606,CO_p,Low,2019,0.14162353676328485,Cook_Inlet,Precipitation,0,0,0,0,1,0,0
190205020606,CO_p,High,2003,0.14338838644587504,Cook_Inlet,Precipitation,0,0,0,0,1,0,0
190205020606,CO_p,Low,2017,0.1330414464846968,Cook_Inlet,Snowpack,0,0,0,0,1,0,0
190205020606,CO_p,High,2001,0.10318759501256819,Cook_Inlet,Snowpack,0,0,0,0,1,0,0
190205020903,"CO_s, S_p, K_r, K_p, CH_s",Low,2019,0.15648851788825843,Cook_Inlet,Precipitation,1,1,1,0,1,1,1
190205020903,"CO_s, S_p, K_r, K_p, CH_s",High,2018,0.14683363361747231,Cook_Inlet,Precipitation,1,1,1,0,1,1,1
190205020903,"CO_s, S_p, K_r, K_p, CH_s",Low,2017,0.10917846069447462,Cook_Inlet,Snowpack,1,1,1,0,1,1,1
190205020903,"CO_s, S_p, K_r, K_p, CH_s",High,2001,0.11182517406229442,Cook_Inlet,Snowpack,1,1,1,0,1,1,1
190205020902,"S_s, K_p",Low,2019,0.2076801043789395,Cook_Inlet,Precipitation,1,1,0,0,0,1,0
190205020902,"S_s, K_p",High,2016,0.21442716362551728,Cook_Inlet,Precipitation,1,1,0,0,0,1,0
