HUC12,sp_ls,type,Year,preds_airDL,Region,scenario,Chinook,Sockeye,Chum,Pink,Coho,Spawning,Rearing
190204010701,"K_r, CH_p, P_s, S_p, CO_s, K_s, CO_r, DV_s",Low,2019,0.15651266170833614,Cook_Inlet,Precipitation,1,1,1,1,1,1,1
190204010701,"K_r, CH_p, P_s, S_p, CO_s, K_s, CO_r, DV_s",High,2016,0.15705678121481176,Cook_Inlet,Precipitation,1,1,1,1,1,1,1
190204010701,"K_r, CH_p, P_s, S_p, CO_s, K_s, CO_r, DV_s",Low,2016,0.15705678121481176,Cook_Inlet,Snowpack,1,1,1,1,1,1,1
190204010701,"K_r, CH_p, P_s, S_p, CO_s, K_s, CO_r, DV_s",High,2013,0.16725100753565308,Cook_Inlet,Snowpack,1,1,1,1,1,1,1
190204010504,"S_p, CH_p, P_s, K_p, CO_p, CO_r",Low,2019,0.6745930569993884,Cook_Inlet,Precipitation,1,1,1,1,1,1,1
190204010504,"S_p, CH_p, P_s, K_p, CO_p, CO_r",High,2017,0.5625821146392398,Cook_Inlet,Precipitation,1,1,1,1,1,1,1
190204010504,"S_p, CH_p, P_s, K_p, CO_p, CO_r",Low,2016,0.5462550193685779,Cook_Inlet,Snowpack,1,1,1,1,1,1,1
190204010504,"S_p, CH_p, P_s, K_p, CO_p, CO_r",High,2013,0.6529512312465423,Cook_Inlet,Snowpack,1,1,1,1,1,1,1
190204010501,"S_p, K_p, CO_r",Low,2019,0.4879928220773841,Cook_Inlet,Precipitation,1,1,0,0,1,0,1
190204010501,"S_p, K_p, CO_r",High,2017,0.3930791772803032,Cook_Inlet,Precipitation,1,1,0,0,1,0,1
190204010501,"S_p, K_p, CO_r",Low,2016,0.37401307075481866,Cook_Inlet,Snowpack,1,1,0,0,1,0,1
190204010501,"S_p, K_p, CO_r",High,2013,0.37850237922352525,Cook_Inlet,Snowpack,1,1,0,0,1,0,1
190204010305,"CO_p, P_p, K_s, K_r",Low,2019,0.047766255826092424,Cook_Inlet,Precipitation,1,0,0,1,1,1,1
190204010305,"CO_p, P_p, K_s, K_r",High,2011,0.027774417960866698,Cook_Inlet,Precipitation,1,0,0,1,1,1,1
190204010305,"CO_p, P_p, K_s, K_r",Low,2015,0.06701984806418351,Cook_Inlet,Snowpack,1,0,0,1,1,1,1
190204010305,"CO_p, P_p, K_s, K_r",High,2013,0.032699529723406236,Cook_Inlet,Snowpack,1,0,0,1,1,1,1
190204010801,"S_p, CH_p, CO_s, K_p, K_r, CO_r",Low,2019,0.35274755384050954,Cook_Inlet,Precipitation,1,1,1,0,1,1,1
190204010801,"S_p, CH_p, CO_s, K_p, K_r, CO_r",High,2017,0.2595148801756384,Cook_Inlet,Precipitation,1,1,1,0,1,1,1
190204010801,"S_p, CH_p, CO_s, K_p, K_r, CO_r",Low,2016,0.2741464913160739,Cook_Inlet,Snowpack,1,1,1,0,1,1,1
190204010801,"S_p, CH_p, CO_s, K_p, K_r, CO_r",High,2013,0.3570983962216593,Cook_Inlet,Snowpack,1,1,1,0,1,1,1
190204010306,"S_p, CH_p, P_p, K_p, K_r, S_r, CO_p",Low,2019,0.12986651641227984,Cook_Inlet,Precipitation,1,1,1,1,1,0,1
190204010306,"S_p, CH_p, P_p, K_p, K_r, S_r, CO_p",High,2016,0.16506201371343598,Cook_Inlet,Precipitation,1,1,1,1,1,0,1
190204010306,"S_p, CH_p, P_p, K_p, K_r, S_r, CO_p",Low,2015,0.1375150595587487,Cook_Inlet,Snowpack,1,1,1,1,1,0,1
190204010306,"S_p, CH_p, P_p, K_p, K_r, S_r, CO_p",High,2013,0.16196583300336448,Cook_Inlet,Snowpack,1,1,1,1,1,0,1
190204021209,"CO_p, S_p, K_p, CH_p",Low,2019,0.24471337862999698,Cook_Inlet,Precipitation,1,1,1,0,1,0,0
190204021209,"CO_p, S_p, K_p, CH_p",High,2018,0.25096147648111156,Cook_Inlet,Precipitation,1,1,1,0,1,0,0
190204021209,"CO_p, S_p, K_p, CH_p",Low,2015,0.2541107262202847,Cook_Inlet,Snowpack,1,1,1,0,1,0,0
190204021209,"CO_p, S_p, K_p, CH_p",High,2012,0.2365460037847362,Cook_Inlet,Snowpack,1,1,1,0,1,0,0
190204010303,"CO_p, K_r",Low,2019,0.1397731460053107,Cook_Inlet,Precipitation,1,0,0,0,1,0,1
190204010303,"CO_p, K_r",High,2014,0.1357169188286323,Cook_Inlet,Precipitation,1,0,0,0,1,0,1
190204010303,"CO_p, K_r",Low,2015,0.13491752330102755,Cook_Inlet,Snowpack,1,0,0,0,1,0,1
190204010303,"CO_p, K_r",High,2012,0.18107062213791103,Cook_Inlet,Snowpack,1,0,0,0,1,0,1
190204010104,"K_r, K_s",Low,2019,0.05316165716723259,Cook_Inlet,Precipitation,1,0,0,0,0,1,1
190204010104,"K_r, K_s",High,2011,0.062082719565004336,Cook_Inlet,Precipitation,1,0,0,0,0,1,1
190204010104,"K_r, K_s",Low,2015,0.07096301426662432,Cook_Inlet,Snowpack,1,0,0,0,0,1,1
190204010104,"K_r, K_s",High,2013,0.09019699147752794,Cook_Inlet,Snowpack,1,0,0,0,0,1,1
190204010603,"S_p, P_p, DV_p, K_r, K_s, CO_p, CO_r",Low,2019,0.2609959924662637,Cook_Inlet,Precipitation,1,1,0,1,1,1,1
190204010603,"S_p, P_p, DV_p, K_r, K_s, CO_p, CO_r",High,2016,0.25727983953035494,Cook_Inlet,Precipitation,1,1,0,1,1,1,1
190204010603,"S_p, P_p, DV_p, K_r, K_s, CO_p, CO_r",Low,2016,0.25727983953035494,Cook_Inlet,Snowpack,1,1,0,1,1,1,1
190204010603,"S_p, P_p, DV_p, K_r, K_s, CO_p, CO_r",High,2013,0.30375606471847766,Cook_Inlet,Snowpack,1,1,0,1,1,1,1
190204020704,"P_p, K_s, CO_p, CH_p",Low,2019,0.06812253385576357,Cook_Inlet,Precipitation,1,0,1,1,1,1,0
190204020704,"P_p, K_s, CO_p, CH_p",High,2018,0.03306487275468883,Cook_Inlet,Precipitation,1,0,1,1,1,1,0
190204020704,"P_p, K_s, CO_p, CH_p",Low,2017,0.08360877520243616,Cook_Inlet,Snowpack,1,0,1,1,1,1,0
190204020704,"P_p, K_s, CO_p, CH_p",High,2013,0.05384113937162716,Cook_Inlet,Snowpack,1,0,1,1,1,1,0
190204020307,"CO_p, S_s, K_p, CH_p",Low,2019,0.2647604875484658,Cook_Inlet,Precipitation,1,1,1,0,1,1,0
190204020307,"CO_p, S_s, K_p, CH_p",High,2018,0.31865915899341746,Cook_Inlet,Precipitation,1,1,1,0,1,1,0
190204020307,"CO_p, S_s, K_p, CH_p",Low,2015,0.2111637202303033,Cook_Inlet,Snowpack,1,1,1,0,1,1,0
190204020307,"CO_p, S_s, K_p, CH_p",High,2012,0.23002012982965778,Cook_Inlet,Snowpack,1,1,1,0,1,1,0
190204020404,"CO_p, S_s, K_p, CH_p",Low,2019,0.26252655756782156,Cook_Inlet,Precipitation,1,1,1,0,1,1,0
190204020404,"CO_p, S_s, K_p, CH_p",High,2018,0.24145941485316927,Cook_Inlet,Precipitation,1,1,1,0,1,1,0
190204020404,"CO_p, S_s, K_p, CH_p",Low,2015,0.3029078852275068,Cook_Inlet,Snowpack,1,1,1,0,1,1,0
190204020404,"CO_p, S_s, K_p, CH_p",High,2012,0.2526360634382625,Cook_Inlet,Snowpack,1,1,1,0,1,1,0
190204021206,"S_p, CO_s, CO_r",Low,2019,0.16956648099941,Cook_Inlet,Precipitation,0,1,0,0,1,1,1
190204021206,"S_p, CO_s, CO_r",High,2018,0.1565503094483416,Cook_Inlet,Precipitation,0,1,0,0,1,1,1
190204021206,"S_p, CO_s, CO_r",Low,2016,0.18832099234665556,Cook_Inlet,Snowpack,0,1,0,0,1,1,1
190204021206,"S_p, CO_s, CO_r",High,2013,0.19689469247457056,Cook_Inlet,Snowpack,0,1,0,0,1,1,1
190204020903,S_s,Low,2019,0.1610374593409736,Cook_Inlet,Precipitation,0,1,0,0,0,1,0
190204020903,S_s,High,2014,0.16949461471883395,Cook_Inlet,Precipitation,0,1,0,0,0,1,0
190204020903,S_s,Low,2015,0.13841888970560137,Cook_Inlet,Snowpack,0,1,0,0,0,1,0
190204020903,S_s,High,2012,0.18283443969276303,Cook_Inlet,Snowpack,0,1,0,0,0,1,0
190204021203,"CO_s, CO_p",Low,2019,0.08776028192264283,Cook_Inlet,Precipitation,0,0,0,0,1,1,0
190204021203,"CO_s, CO_p",High,2018,0.053962740086593596,Cook_Inlet,Precipitation,0,0,0,0,1,1,0
190204021203,"CO_s, CO_p",Low,2015,0.1024600195067206,Cook_Inlet,Snowpack,0,0,0,0,1,1,0
190204021203,"CO_s, CO_p",High,2012,0.08182002465945408,Cook_Inlet,Snowpack,0,0,0,0,1,1,0
190204021005,"S_p, CO_p",Low,2019,0.23531859819368908,Cook_Inlet,Precipitation,0,1,0,0,1,0,0
190204021005,"S_p, CO_p",High,2018,0.22369745576024216,Cook_Inlet,Precipitation,0,1,0,0,1,0,0
190204021005,"S_p, CO_p",Low,2015,0.24444150791547659,Cook_Inlet,Snowpack,0,1,0,0,1,0,0
190204021005,"S_p, CO_p",High,2012,0.2364263740394931,Cook_Inlet,Snowpack,0,1,0,0,1,0,0
190204021207,CO_r,Low,2019,0.1349063132343132,Cook_Inlet,Precipitation,0,0,0,0,1,0,1
190204021207,CO_r,High,2018,0.13030088561081882,Cook_Inlet,Precipitation,0,0,0,0,1,0,1
190204021207,CO_r,Low,2015,0.15006361490350043,Cook_Inlet,Snowpack,0,0,0,0,1,0,1
190204021207,CO_r,High,2012,0.12871172197236283,Cook_Inlet,Snowpack,0,0,0,0,1,0,1
190204021201,"CO_s, CO_p, CH_s, S_r, S_s",Low,2019,0.25568621866949626,Cook_Inlet,Precipitation,0,1,1,0,1,1,1
190204021201,"CO_s, CO_p, CH_s, S_r, S_s",High,2018,0.2428614175427542,Cook_Inlet,Precipitation,0,1,1,0,1,1,1
190204021201,"CO_s, CO_p, CH_s, S_r, S_s",Low,2015,0.27084040197376674,Cook_Inlet,Snowpack,0,1,1,0,1,1,1
190204021201,"CO_s, CO_p, CH_s, S_r, S_s",High,2012,0.25074789682644727,Cook_Inlet,Snowpack,0,1,1,0,1,1,1
190204021208,"K_p, CO_p, K_r, CO_r",Low,2019,0.02002274777791503,Cook_Inlet,Precipitation,1,0,0,0,1,0,1
190204021208,"K_p, CO_p, K_r, CO_r",High,2018,0.003319416890198492,Cook_Inlet,Precipitation,1,0,0,0,1,0,1
190204021208,"K_p, CO_p, K_r, CO_r",Low,2014,0.012427572057833213,Cook_Inlet,Snowpack,1,0,0,0,1,0,1
190204021208,"K_p, CO_p, K_r, CO_r",High,2012,0.014154922925622303,Cook_Inlet,Snowpack,1,0,0,0,1,0,1
190204020708,"S_p, CO_s, K_p",Low,2019,0.09649656744611504,Cook_Inlet,Precipitation,1,1,0,0,1,1,0
190204020708,"S_p, CO_s, K_p",High,2018,0.06440375816089373,Cook_Inlet,Precipitation,1,1,0,0,1,1,0
190204020708,"S_p, CO_s, K_p",Low,2016,0.08576945196538648,Cook_Inlet,Snowpack,1,1,0,0,1,1,0
190204020708,"S_p, CO_s, K_p",High,2012,0.07386640178916123,Cook_Inlet,Snowpack,1,1,0,0,1,1,0
190204021204,CO_r,Low,2019,0.20558947728550278,Cook_Inlet,Precipitation,0,0,0,0,1,0,1
190204021204,CO_r,High,2018,0.19999290757510269,Cook_Inlet,Precipitation,0,0,0,0,1,0,1
190204021204,CO_r,Low,2015,0.21888374603633287,Cook_Inlet,Snowpack,0,0,0,0,1,0,1
190204021204,CO_r,High,2012,0.19963011666573985,Cook_Inlet,Snowpack,0,0,0,0,1,0,1
190204020905,"CO_p, S_p",Low,2019,0.24414641361302067,Cook_Inlet,Precipitation,0,1,0,0,1,0,0
190204020905,"CO_p, S_p",High,2018,0.21483253575748745,Cook_Inlet,Precipitation,0,1,0,0,1,0,0
190204020905,"CO_p, S_p",Low,2015,0.21162941483740721,Cook_Inlet,Snowpack,0,1,0,0,1,0,0
190204020905,"CO_p, S_p",High,2012,0.25525013674370983,Cook_Inlet,Snowpack,0,1,0,0,1,0,0
190204020709,"S_p, CH_p, K_p, P_p, CO_p",Low,2019,0.18939523515311818,Cook_Inlet,Precipitation,1,1,1,1,1,0,0
190204020709,"S_p, CH_p, K_p, P_p, CO_p",High,2014,0.1915512050091669,Cook_Inlet,Precipitation,1,1,1,1,1,0,0
190204020709,"S_p, CH_p, K_p, P_p, CO_p",Low,2015,0.18420583748848698,Cook_Inlet,Snowpack,1,1,1,1,1,0,0
190204020709,"S_p, CH_p, K_p, P_p, CO_p",High,2012,0.18560106556448985,Cook_Inlet,Snowpack,1,1,1,1,1,0,0
190204020707,"S_s, S_p, CH_p, CH_s, P_p, K_p, CO_p",Low,2019,0.25255555493164156,Cook_Inlet,Precipitation,1,1,1,1,1,1,0
190204020707,"S_s, S_p, CH_p, CH_s, P_p, K_p, CO_p",High,2018,0.19753467997005475,Cook_Inlet,Precipitation,1,1,1,1,1,1,0
190204020707,"S_s, S_p, CH_p, CH_s, P_p, K_p, CO_p",Low,2015,0.2638481078716911,Cook_Inlet,Snowpack,1,1,1,1,1,1,0
190204020707,"S_s, S_p, CH_p, CH_s, P_p, K_p, CO_p",High,2013,0.2892436204139458,Cook_Inlet,Snowpack,1,1,1,1,1,1,0
190204020705,"S_s, CO_p, CH_s",Low,2019,0.25345223412756895,Cook_Inlet,Precipitation,0,1,1,0,1,1,0
190204020705,"S_s, CO_p, CH_s",High,2018,0.2082094830546035,Cook_Inlet,Precipitation,0,1,1,0,1,1,0
190204020705,"S_s, CO_p, CH_s",Low,2015,0.27547910988257635,Cook_Inlet,Snowpack,0,1,1,0,1,1,0
190204020705,"S_s, CO_p, CH_s",High,2013,0.30287889953807,Cook_Inlet,Snowpack,0,1,1,0,1,1,0
190204020702,CO_s,Low,2019,-0.001846028451377558,Cook_Inlet,Precipitation,0,0,0,0,1,1,0
190204020702,CO_s,High,2018,-0.009651685672660568,Cook_Inlet,Precipitation,0,0,0,0,1,1,0
190204020702,CO_s,Low,2015,0.04373869404817179,Cook_Inlet,Snowpack,0,0,0,0,1,1,0
190204020702,CO_s,High,2012,-0.0170190874271883,Cook_Inlet,Snowpack,0,0,0,0,1,1,0
190204020604,"CH_s, CO_s, K_s, CO_p, CO_r",Low,2019,0.11434653363705896,Cook_Inlet,Precipitation,1,0,1,0,1,1,1
190204020604,"CH_s, CO_s, K_s, CO_p, CO_r",High,2018,0.08110286810059654,Cook_Inlet,Precipitation,1,0,1,0,1,1,1
190204020604,"CH_s, CO_s, K_s, CO_p, CO_r",Low,2017,0.1081023029719597,Cook_Inlet,Snowpack,1,0,1,0,1,1,1
190204020604,"CH_s, CO_s, K_s, CO_p, CO_r",High,2013,0.09803872156196802,Cook_Inlet,Snowpack,1,0,1,0,1,1,1
190204020703,"CO_p, S_p, K_p, CH_p",Low,2019,0.2419185841875246,Cook_Inlet,Precipitation,1,1,1,0,1,0,0
190204020703,"CO_p, S_p, K_p, CH_p",High,2018,0.19747400085477249,Cook_Inlet,Precipitation,1,1,1,0,1,0,0
190204020703,"CO_p, S_p, K_p, CH_p",Low,2015,0.25432108240228557,Cook_Inlet,Snowpack,1,1,1,0,1,0,0
190204020703,"CO_p, S_p, K_p, CH_p",High,2012,0.21766957528189299,Cook_Inlet,Snowpack,1,1,1,0,1,0,0
190204021205,"S_p, CO_s, CO_p, CH_p",Low,2019,0.2323869126727869,Cook_Inlet,Precipitation,0,1,1,0,1,1,0
190204021205,"S_p, CO_s, CO_p, CH_p",High,2018,0.2221134505316297,Cook_Inlet,Precipitation,0,1,1,0,1,1,0
190204021205,"S_p, CO_s, CO_p, CH_p",Low,2015,0.24710070638657508,Cook_Inlet,Snowpack,0,1,1,0,1,1,0
190204021205,"S_p, CO_s, CO_p, CH_p",High,2012,0.24312058856218902,Cook_Inlet,Snowpack,0,1,1,0,1,1,0
190204020706,"S_p, CH_s, CO_s, K_r, K_s, CO_r",Low,2019,0.13849756723075568,Cook_Inlet,Precipitation,1,1,1,0,1,1,1
190204020706,"S_p, CH_s, CO_s, K_r, K_s, CO_r",High,2018,0.1103920278969545,Cook_Inlet,Precipitation,1,1,1,0,1,1,1
190204020706,"S_p, CH_s, CO_s, K_r, K_s, CO_r",Low,2015,0.1591352720762314,Cook_Inlet,Snowpack,1,1,1,0,1,1,1
190204020706,"S_p, CH_s, CO_s, K_r, K_s, CO_r",High,2013,0.19141694575726045,Cook_Inlet,Snowpack,1,1,1,0,1,1,1
190204020511,"CO_r, CH_s",Low,2019,0.2583573085084221,Cook_Inlet,Precipitation,0,0,1,0,1,1,1
190204020511,"CO_r, CH_s",High,2018,0.23285469964068695,Cook_Inlet,Precipitation,0,0,1,0,1,1,1
190204020511,"CO_r, CH_s",Low,2015,0.2620164140595722,Cook_Inlet,Snowpack,0,0,1,0,1,1,1
190204020511,"CO_r, CH_s",High,2013,0.24197565056926584,Cook_Inlet,Snowpack,0,0,1,0,1,1,1
190204020406,"S_p, CH_p, S_s, K_p, CO_p",Low,2019,0.2896536866860249,Cook_Inlet,Precipitation,1,1,1,0,1,1,0
190204020406,"S_p, CH_p, S_s, K_p, CO_p",High,2018,0.2677749703117245,Cook_Inlet,Precipitation,1,1,1,0,1,1,0
190204020406,"S_p, CH_p, S_s, K_p, CO_p",Low,2015,0.2911608171547075,Cook_Inlet,Snowpack,1,1,1,0,1,1,0
190204020406,"S_p, CH_p, S_s, K_p, CO_p",High,2012,0.26514117478883925,Cook_Inlet,Snowpack,1,1,1,0,1,1,0
190204020701,CO_s,Low,2019,0.012424229336412504,Cook_Inlet,Precipitation,0,0,0,0,1,1,0
190204020701,CO_s,High,2018,0.01237647689553087,Cook_Inlet,Precipitation,0,0,0,0,1,1,0
190204020701,CO_s,Low,2017,0.02574899317686058,Cook_Inlet,Snowpack,0,0,0,0,1,1,0
190204020701,CO_s,High,2012,-0.0026031241720439603,Cook_Inlet,Snowpack,0,0,0,0,1,1,0
190204020405,CO_s,Low,2019,0.06203267522055329,Cook_Inlet,Precipitation,0,0,0,0,1,1,0
190204020405,CO_s,High,2018,0.04421921058104595,Cook_Inlet,Precipitation,0,0,0,0,1,1,0
190204020405,CO_s,Low,2015,0.10510717990955237,Cook_Inlet,Snowpack,0,0,0,0,1,1,0
190204020405,CO_s,High,2012,0.055408672917797865,Cook_Inlet,Snowpack,0,0,0,0,1,1,0
190205011604,K_r,Low,2019,0.2841677606190925,Cook_Inlet,Precipitation,1,0,0,0,0,0,1
190205011604,K_r,High,2018,0.25302297720229866,Cook_Inlet,Precipitation,1,0,0,0,0,0,1
190205011604,K_r,Low,2015,0.2390860543442122,Cook_Inlet,Snowpack,1,0,0,0,0,0,1
190205011604,K_r,High,2012,0.21300319157591108,Cook_Inlet,Snowpack,1,0,0,0,0,0,1
190205012406,"AL_p, S_p, CH_p, CH_s, P_p, CO_s, K_p",Low,2019,0.3967436352875158,Cook_Inlet,Precipitation,1,1,1,1,1,1,0
190205012406,"AL_p, S_p, CH_p, CH_s, P_p, CO_s, K_p",High,2011,0.31832199878915857,Cook_Inlet,Precipitation,1,1,1,1,1,1,0
190205012406,"AL_p, S_p, CH_p, CH_s, P_p, CO_s, K_p",Low,2017,0.3431588875184092,Cook_Inlet,Snowpack,1,1,1,1,1,1,0
190205012406,"AL_p, S_p, CH_p, CH_s, P_p, CO_s, K_p",High,2013,0.34146007176120724,Cook_Inlet,Snowpack,1,1,1,1,1,1,0
190205012004,"K_s, K_p, K_r",Low,2019,0.25449451444161014,Cook_Inlet,Precipitation,1,0,0,0,0,1,1
190205012004,"K_s, K_p, K_r",High,2018,0.16356602333425557,Cook_Inlet,Precipitation,1,0,0,0,0,1,1
190205012004,"K_s, K_p, K_r",Low,2014,0.15793970563264817,Cook_Inlet,Snowpack,1,0,0,0,0,1,1
190205012004,"K_s, K_p, K_r",High,2013,0.19729786394354995,Cook_Inlet,Snowpack,1,0,0,0,0,1,1
190205012201,"K_p, K_s, CO_p",Low,2019,0.16906330025162078,Cook_Inlet,Precipitation,1,0,0,0,1,1,0
190205012201,"K_p, K_s, CO_p",High,2018,0.18612672460776555,Cook_Inlet,Precipitation,1,0,0,0,1,1,0
190205012201,"K_p, K_s, CO_p",Low,2017,0.1490390756728886,Cook_Inlet,Snowpack,1,0,0,0,1,1,0
190205012201,"K_p, K_s, CO_p",High,2018,0.18612672460776555,Cook_Inlet,Snowpack,1,0,0,0,1,1,0
190205012405,"CO_s, P_r, S_r, K_r, P_p, K_p, CO_r, AL_p",Low,2019,0.4087536297411132,Cook_Inlet,Precipitation,1,1,0,1,1,1,1
190205012405,"CO_s, P_r, S_r, K_r, P_p, K_p, CO_r, AL_p",High,2011,0.3384054513180491,Cook_Inlet,Precipitation,1,1,0,1,1,1,1
190205012405,"CO_s, P_r, S_r, K_r, P_p, K_p, CO_r, AL_p",Low,2017,0.36123894323936345,Cook_Inlet,Snowpack,1,1,0,1,1,1,1
190205012405,"CO_s, P_r, S_r, K_r, P_p, K_p, CO_r, AL_p",High,2013,0.354204488868993,Cook_Inlet,Snowpack,1,1,0,1,1,1,1
190205012302,"K_p, K_r",Low,2019,0.23469995441797684,Cook_Inlet,Precipitation,1,0,0,0,0,0,1
190205012302,"K_p, K_r",High,2018,0.18068112541256254,Cook_Inlet,Precipitation,1,0,0,0,0,0,1
190205012302,"K_p, K_r",Low,2017,0.16880509923806525,Cook_Inlet,Snowpack,1,0,0,0,0,0,1
190205012302,"K_p, K_r",High,2018,0.18068112541256254,Cook_Inlet,Snowpack,1,0,0,0,0,0,1
190205011303,K_r,Low,2019,0.30070235055011924,Cook_Inlet,Precipitation,1,0,0,0,0,0,1
190205011303,K_r,High,2018,0.22251794311457146,Cook_Inlet,Precipitation,1,0,0,0,0,0,1
190205011303,K_r,Low,2015,0.2295039777794054,Cook_Inlet,Snowpack,1,0,0,0,0,0,1
190205011303,K_r,High,2013,0.23121256083488642,Cook_Inlet,Snowpack,1,0,0,0,0,0,1
190205012102,K_p,Low,2019,0.37155289829429433,Cook_Inlet,Precipitation,1,0,0,0,0,0,0
190205012102,K_p,High,2018,0.23925179339036262,Cook_Inlet,Precipitation,1,0,0,0,0,0,0
190205012102,K_p,Low,2016,0.2743482210700102,Cook_Inlet,Snowpack,1,0,0,0,0,0,0
190205012102,K_p,High,2013,0.2937556090999401,Cook_Inlet,Snowpack,1,0,0,0,0,0,0
190205012303,K_s,Low,2019,0.3966878271571542,Cook_Inlet,Precipitation,1,0,0,0,0,1,0
190205012303,K_s,High,2018,0.2953574646693695,Cook_Inlet,Precipitation,1,0,0,0,0,1,0
190205012303,K_s,Low,2017,0.3144028107055506,Cook_Inlet,Snowpack,1,0,0,0,0,1,0
190205012303,K_s,High,2013,0.30335498924956106,Cook_Inlet,Snowpack,1,0,0,0,0,1,0
190205012403,"S_p, CH_p, CH_s, P_p, CO_s, K_p",Low,2019,0.4185088708690476,Cook_Inlet,Precipitation,1,1,1,1,1,1,0
190205012403,"S_p, CH_p, CH_s, P_p, CO_s, K_p",High,2018,0.34589201298991584,Cook_Inlet,Precipitation,1,1,1,1,1,1,0
190205012403,"S_p, CH_p, CH_s, P_p, CO_s, K_p",Low,2017,0.36993380526955877,Cook_Inlet,Snowpack,1,1,1,1,1,1,0
190205012403,"S_p, CH_p, CH_s, P_p, CO_s, K_p",High,2013,0.3652001947361023,Cook_Inlet,Snowpack,1,1,1,1,1,1,0
190205012401,"S_r, CH_s, P_p, CH_r, CO_p, CO_r, P_r, K_r, K_p",Low,2019,0.2535845045311408,Cook_Inlet,Precipitation,1,1,1,1,1,1,1
190205012401,"S_r, CH_s, P_p, CH_r, CO_p, CO_r, P_r, K_r, K_p",High,2018,0.2141095378747991,Cook_Inlet,Precipitation,1,1,1,1,1,1,1
190205012401,"S_r, CH_s, P_p, CH_r, CO_p, CO_r, P_r, K_r, K_p",Low,2017,0.23496680686483118,Cook_Inlet,Snowpack,1,1,1,1,1,1,1
190205012401,"S_r, CH_s, P_p, CH_r, CO_p, CO_r, P_r, K_r, K_p",High,2013,0.23247326348754913,Cook_Inlet,Snowpack,1,1,1,1,1,1,1
190205012304,"K_p, K_r, K_s",Low,2019,0.301507613313975,Cook_Inlet,Precipitation,1,0,0,0,0,1,1
190205012304,"K_p, K_r, K_s",High,2018,0.229052997666829,Cook_Inlet,Precipitation,1,0,0,0,0,1,1
190205012304,"K_p, K_r, K_s",Low,2017,0.2289744349716937,Cook_Inlet,Snowpack,1,0,0,0,0,1,1
190205012304,"K_p, K_r, K_s",High,2018,0.229052997666829,Cook_Inlet,Snowpack,1,0,0,0,0,1,1
190205011705,K_r,Low,2019,0.24633568430628658,Cook_Inlet,Precipitation,1,0,0,0,0,0,1
190205011705,K_r,High,2018,0.14764415456629051,Cook_Inlet,Precipitation,1,0,0,0,0,0,1
190205011705,K_r,Low,2017,0.16270637842158941,Cook_Inlet,Snowpack,1,0,0,0,0,0,1
190205011705,K_r,High,2013,0.18312789961277803,Cook_Inlet,Snowpack,1,0,0,0,0,0,1
190205012306,"K_p, S_p, P_p, CH_p, CO_p",Low,2019,0.47199182573771087,Cook_Inlet,Precipitation,1,1,1,1,1,0,0
190205012306,"K_p, S_p, P_p, CH_p, CO_p",High,2018,0.35586214409541955,Cook_Inlet,Precipitation,1,1,1,1,1,0,0
190205012306,"K_p, S_p, P_p, CH_p, CO_p",Low,2017,0.40257736095359303,Cook_Inlet,Snowpack,1,1,1,1,1,0,0
190205012306,"K_p, S_p, P_p, CH_p, CO_p",High,2013,0.3767903922050277,Cook_Inlet,Snowpack,1,1,1,1,1,0,0
190205012003,K_p,Low,2019,0.2242289284442228,Cook_Inlet,Precipitation,1,0,0,0,0,0,0
190205012003,K_p,High,2018,0.1833680821479176,Cook_Inlet,Precipitation,1,0,0,0,0,0,0
190205012003,K_p,Low,2014,0.1674196303144947,Cook_Inlet,Snowpack,1,0,0,0,0,0,0
190205012003,K_p,High,2013,0.1937365739464518,Cook_Inlet,Snowpack,1,0,0,0,0,0,0
190205012305,"S_p, CH_p, P_p, CO_s, K_p",Low,2019,0.42553991599174706,Cook_Inlet,Precipitation,1,1,1,1,1,1,0
190205012305,"S_p, CH_p, P_p, CO_s, K_p",High,2018,0.32979120540954343,Cook_Inlet,Precipitation,1,1,1,1,1,1,0
190205012305,"S_p, CH_p, P_p, CO_s, K_p",Low,2017,0.37463064670994906,Cook_Inlet,Snowpack,1,1,1,1,1,1,0
190205012305,"S_p, CH_p, P_p, CO_s, K_p",High,2013,0.3738946674952259,Cook_Inlet,Snowpack,1,1,1,1,1,1,0
190205012203,K_s,Low,2019,0.06169431959750809,Cook_Inlet,Precipitation,1,0,0,0,0,1,0
190205012203,K_s,High,2018,0.0389130779306619,Cook_Inlet,Precipitation,1,0,0,0,0,1,0
190205012203,K_s,Low,2017,0.05509115427632709,Cook_Inlet,Snowpack,1,0,0,0,0,1,0
190205012203,K_s,High,2018,0.0389130779306619,Cook_Inlet,Snowpack,1,0,0,0,0,1,0
190205012202,"K_s, CO_p",Low,2019,0.11159346791135336,Cook_Inlet,Precipitation,1,0,0,0,1,1,0
190205012202,"K_s, CO_p",High,2018,0.04642864402481925,Cook_Inlet,Precipitation,1,0,0,0,1,1,0
190205012202,"K_s, CO_p",Low,2017,0.060168440638064896,Cook_Inlet,Snowpack,1,0,0,0,1,1,0
190205012202,"K_s, CO_p",High,2018,0.04642864402481925,Cook_Inlet,Snowpack,1,0,0,0,1,1,0
190205012301,"K_s, K_p, K_r",Low,2019,0.28509742337100213,Cook_Inlet,Precipitation,1,0,0,0,0,1,1
190205012301,"K_s, K_p, K_r",High,2018,0.17907878085620482,Cook_Inlet,Precipitation,1,0,0,0,0,1,1
