OID_,cat_ID_con,dist_catch_coast_km,HUC12,HUC12_Review,DsContAreaSqKm,MERGE_SRC,sp_ls,AWC_CODE,sa_sp_hab,sa_sp_count
969,Bristol_Bay_2076454,67.222164077610600,190302051405,0,8820.976640000000771,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"AC_p, K_p, CO_p, S_s",324-10-10150-2207,1,1
970,Bristol_Bay_2076994,57.470244323591771,190302051406,0,8923.525120000000243,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"AC_p, K_s, CO_p, S_s",324-10-10150-2207,1,2
971,Bristol_Bay_2077333,71.385996787884238,190302051403,0,31.203199999999999,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,CO_p,324-10-10150-2207-3031,2,0
972,Bristol_Bay_2078492,43.236711197812213,190302050504,0,194.907600000000002,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,S_p,324-10-10150-2207-3214-4250,2,0
973,Bristol_Bay_2078522,65.106011160368752,190302050607,0,114.086303999999998,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,S_s,324-10-10150-2207-3203-4011,1,1
974,Bristol_Bay_2078786,27.503642897390044,190302060602,0,44.541899999999998,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,S_s,324-10-10150-2196,1,1
975,Bristol_Bay_2078943,69.889175158025736,190302051401,0,90.772304000000005,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_p, S_s",324-10-10150-2207-3060,1,1
976,Bristol_Bay_2079006,26.086056097369095,190302060601,0,34.463700000000003,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"AC_p, S_s",324-10-10150-2196-3033,1,1
977,Bristol_Bay_2079202,51.486245629852647,190302050505,0,423.814208000000008,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,S_s,324-10-10150-2207-3214,1,1
978,Bristol_Bay_2079556,36.773078325864297,190302060603,0,43.455399999999997,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,S_s,324-10-10150-2196-3016,1,1
979,Bristol_Bay_2079716,77.231832560123109,190302061002,0,69.398495999999994,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"AC_p, K_s, CO_s, S_s",324-10-10150-2136-3032,1,3
980,Bristol_Bay_2079856,35.093471156775536,190302061601,0,57.583500000000001,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"S_s, AC_p",324-10-10150-2010-3115-4037-0020,1,1
981,Bristol_Bay_2080866,36.886411320638139,190302061504,0,66.621099999999998,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"AC_p, CH_s, K_s",324-10-10150-2053-3011,1,2
982,Bristol_Bay_2080976,28.570362194886169,190302062203,0,74.584199999999996,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,CH_p,324-10-10150-2039,2,0
983,Bristol_Bay_2081436,40.339180685413353,190302061603,0,101.158000000000001,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"S_s, W_p, AC_p, S_r",324-10-10150-2010-3115-4021,1,1
984,Bristol_Bay_2081466,33.921458018670002,190302062201,0,108.503296000000006,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CH_s, S_s, AC_p, K_s, CO_p",324-10-10150-2045,1,3
985,Bristol_Bay_2081546,77.884504406644382,190302061001,0,104.865696000000000,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"S_p, K_s, CH_s, CO_p",324-10-10150-2136,1,2
986,Bristol_Bay_2082396,72.822492686107125,190302061102,0,134.376304000000005,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_r, K_r",324-10-10150-2132-3223,2,0
987,Bristol_Bay_2082463,71.352525203797299,190302051309,0,847.195328000000018,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"AC_p, S_s, CO_p, K_p",324-10-10150-2207-3048,1,1
988,Bristol_Bay_2082586,70.630871617058077,190302061103,0,311.752608000000009,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"AC_p, CO_p, K_p, S_s, W_p, CH_p",324-10-10150-2132,1,1
989,Bristol_Bay_2082856,73.101829766697335,190302061003,0,267.847695999999985,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"K_p, AC_p, CO_p, CH_s, S_s",324-10-10150-2136,1,2
990,Bristol_Bay_2082862,62.960237202557423,190302050608,0,763.310272000000055,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,S_s,324-10-10150-2207-3203,1,1
991,Bristol_Bay_2082873,44.797794142508366,190302060301,0,53.631200000000000,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,S_s,324-10-10150-2267-3020,1,1
992,Bristol_Bay_2083162,65.340954152546757,190302050705,0,523.327103999999963,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,S_s,324-10-10150-2207-3160,1,1
993,Bristol_Bay_2083292,41.781053469758668,190302050304,0,1275.163264000000026,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"AC_p, S_s",324-10-10150-2207-3301,1,1
994,Bristol_Bay_2083946,70.691722351640152,190302061207,0,27.417100000000001,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,S_p,324-10-10150-2131-3015,2,0
995,Bristol_Bay_2084502,90.327365356938415,190302051012,0,965.994176000000039,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,K_p,324-10-10150-2207-3173-4050,2,0
996,Bristol_Bay_2084596,42.370539911754335,190302061404,0,71.142495999999994,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"K_s, CO_p, CH_s",324-10-10150-2067,1,2
997,Bristol_Bay_2084672,41.220161665216537,190302050407,1,589.780415999999946,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"K_p, S_p, AC_p",324-10-10150-2207-0040,2,0
998,Bristol_Bay_2084713,70.216280658912837,190302051404,0,53.448200000000000,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"S_p, CO_r",324-10-10150-2207-3027,2,0
999,Bristol_Bay_2084733,77.273556392501078,190302051202,0,70.988495999999998,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,S_p,324-10-10150-2207-3075,2,0
1000,Bristol_Bay_2085216,44.277642455713213,190302061701,0,254.974592000000001,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"S_s, AC_p, CH_p, W_p, CO_p",324-10-10150-2010-3135,1,1
1001,Bristol_Bay_2085396,69.056100738705879,190302061703,0,193.271296000000007,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"S_p, CO_p, S_s",324-10-10150-2010-3090,1,1
1002,Bristol_Bay_2086106,40.118233596238504,190302061602,0,155.611503999999996,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"AC_p, S_s",324-10-10150-2010-3115,1,1
1003,Bristol_Bay_2086192,75.222573628559402,190302051104,0,2955.162879999999859,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"S_p, AC_p, K_p",324-10-10150-2207-3173,2,0
1004,Bristol_Bay_2086386,52.883377750282648,190302061604,0,336.991104000000007,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"AC_p, S_s, W_p",324-10-10150-2010-3115,1,1
1005,Bristol_Bay_2086766,73.106302529068870,190302061704,1,1184.411008000000038,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CH_p, CO_p, K_p, S_s, AC_p, W_p",324-10-10150-2010-0030,1,1
1006,Bristol_Bay_2087126,63.659135621985882,190302060801,0,172.755504000000002,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"AC_p, K_s, CO_p, S_s",324-10-10150-2156-3005,1,2
1007,Bristol_Bay_2087276,66.930557644744951,190302060802,0,219.650304000000006,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"AC_p, K_s, CO_p, S_s",324-10-10150-2156,1,2
1008,Bristol_Bay_2087446,41.425628264332907,190302061503,0,165.526095999999995,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"K_s, S_p, CH_s, AC_p",324-10-10150-2053-3029,1,2
1009,Bristol_Bay_2087846,71.374194473078902,190302061208,0,864.839104000000020,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_s, CH_s, AC_p, P_s, S_p, K_s",324-10-10150-2131,1,4
1010,Bristol_Bay_2087903,73.309794796534177,190302051203,0,7591.105024000000412,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"K_p, S_s, AC_p",324-10-10150-2207-0030,1,1
1011,Bristol_Bay_2088163,71.861133783195200,190302051402,1,8604.925951999999597,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_p, K_p, S_p, S_r, AC_p",324-10-10150-2207-0020,2,0
1012,Bristol_Bay_2088336,37.483251744316917,190302061505,0,567.852288000000044,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"K_s, CO_p, CH_s, S_p, AC_p",324-10-10150-2053,1,2
1013,Bristol_Bay_2088616,53.962062530730073,190302061303,0,324.945504000000028,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"K_s, AC_p, CH_s, CO_p",324-10-10150-2097,1,2
1014,Bristol_Bay_2088766,81.171878445281280,190302060914,0,16494.503936000000976,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CH_p, CO_p, K_p, P_p, S_s, S_r, AC_p, DV_p, W_p",324-10-10150-0010,1,1
1015,Bristol_Bay_2089306,58.645664415861653,190302061401,0,18104.549375999999029,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"DV_p, P_p, AC_p, CH_p, S_p, K_p, W_p, CO_p",324-10-10150,2,0
1016,Bristol_Bay_2089656,45.564422811084107,190302061403,0,18708.461567999998806,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"DV_p, P_p, AC_p, CH_p, S_p, K_p, W_p, CO_p",324-10-10150,2,0
1017,Bristol_Bay_2089756,38.753478633910476,190302061406,0,18835.386367999999493,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"DV_p, P_p, AC_p, CH_p, S_p, K_p, W_p, CO_p",324-10-10150,2,0
1018,Bristol_Bay_3006179,58.445536019261546,190302041102,0,48.610500000000002,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_s, K_s",324-20-10140-2076-3124,1,2
1019,Bristol_Bay_3006389,62.723987351437330,190302041103,0,181.499008000000003,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"DV_p, CO_s, CH_s, K_p, K_s",324-20-10140-2076,1,3
1020,Bristol_Bay_3006540,72.121202019805537,190302040205,0,65.551299999999998,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,S_p,324-20-10140-2245-3029-4113-5011-6016,2,0
1021,Bristol_Bay_3007140,76.498622697330447,190302040204,0,486.470111999999972,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"AC_p, S_s",324-20-10140-2245-3029-4113,1,1
1022,Bristol_Bay_3016021,50.877016549061302,190302041202,0,65.949600000000004,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,CO_p,324-20-10140-2055-3551,2,0
1023,Bristol_Bay_3016301,33.320418924371992,190302041401,0,50.335599999999999,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_r, CO_s",324-20-10140-2039-3038,1,1
1024,Bristol_Bay_3017471,75.100080482877033,190302040203,0,77.726200000000006,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,S_s,324-20-10140-2245-3029-4113-5030,1,1
1025,Bristol_Bay_3017701,58.348212854246846,190302040201,0,154.271391999999992,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"AC_p, S_p",324-20-10140-2245-3029-4113,2,0
1026,Bristol_Bay_3018051,76.513200632432387,190302040206,0,198.947008000000011,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,S_s,324-20-10140-2245-3029-4113-5011,1,1
1027,Bristol_Bay_3018151,65.555858208784670,190302040202,0,273.585087999999985,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"AC_p, S_s",324-20-10140-2245-3029-4113,1,1
1028,Bristol_Bay_3018821,28.348769296835307,190302041402,0,154.993200000000002,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_r, CO_s, CH_s, S_p, K_s",324-20-10140-2039,1,3
1029,Bristol_Bay_3018878,58.921832034372891,190302041105,0,358.292607999999973,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"DV_p, CO_s, CH_s, K_p, K_s",324-20-10140-2076,1,3
1030,Bristol_Bay_3021174,46.455140112116325,190302041004,0,51.998800000000003,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,S_s,324-20-10140-2118,1,1
1031,Bristol_Bay_3021183,46.137945253189301,190302041005,0,47.036700000000003,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,S_s,324-20-10140-2129,1,1
1032,Bristol_Bay_3021744,46.390764086354203,190302040304,0,127.092303999999999,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,S_s,324-20-10140-2245-3029-4006-5015,1,1
1033,Bristol_Bay_3021782,75.534842906454628,190302040208,0,838.035776000000055,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_p, S_s",324-20-10140-2245-3029-4109,1,1
1034,Bristol_Bay_3021843,68.959077740051612,190302040403,0,74.501800000000003,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"P_p, CO_p, S_s",324-20-10140-2245-3029-4042,1,1
1035,Bristol_Bay_3021962,51.771541859201143,190302041201,0,124.349503999999996,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_p, K_p",324-20-10140-2055,2,0
1036,Bristol_Bay_3022083,65.820242671949416,190302040404,0,93.100095999999994,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,S_s,324-20-10140-2245-3029-4036,1,1
1037,Bristol_Bay_3022292,37.332163815354541,190302041203,0,321.399007999999981,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"K_s, CO_s, CH_s",324-20-10140-2055,1,3
1038,Bristol_Bay_3022743,75.026117484689962,190302040402,0,110.553904000000003,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,S_s,324-20-10140-2245-3029-4056,1,1
1039,Bristol_Bay_3022804,17.642556623370471,190302041306,0,65.926199999999994,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,CO_p,324-20-10140-2050-3020,2,0
1040,Bristol_Bay_3023044,78.918148037464135,190302041002,0,148.709103999999996,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"S_p, K_s, P_p",324-20-10140-2189,1,1
1041,Bristol_Bay_3023274,53.589256073935843,190302040405,0,73.931600000000003,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,S_s,324-20-10140-2245-3029-4010,1,1
1042,Bristol_Bay_3023593,22.711626555202844,190302041501,0,49.627600000000001,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_r, K_r",324-20-10140-2063,2,0
1043,Bristol_Bay_3023733,16.954067086791863,190302041403,0,318.810911999999973,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CH_s, K_p, CO_s, S_p, CO_r, OM_p",324-20-10140-2039,1,2
1044,Bristol_Bay_3023814,27.842552198551154,190302041111,0,999.149888000000033,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"DV_p, P_p, CH_p, PC_p, K_p, CO_p",324-20-10140-2076,2,0
1045,Bristol_Bay_3023823,83.164044968852920,190302040401,0,1018.425728000000049,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_p, K_p, P_p, S_p, AC_p",324-20-10140-2245-3029-0020,2,0
1046,Bristol_Bay_3024163,21.522920252717242,190302041204,0,425.689311999999973,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"P_s, CH_p, PC_s, K_p, OM_r, CO_p",324-20-10140-2055,1,1
1047,Bristol_Bay_3024213,18.630558241294356,190302041307,0,741.724927999999977,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"K_r, CO_r",324-20-10140-2050,2,0
1048,Bristol_Bay_3024343,35.947294940394336,190302041006,0,6753.486335999999937,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CH_p, CO_p, K_p, P_p, S_s, AC_p, DV_p",324-20-10140-0010,1,1
1049,Bristol_Bay_3024533,17.015211094126290,190302041502,0,9146.587136000000100,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"DV_p, P_p, AC_p, CH_p, S_p, CO_p, K_p, OM_p, PC_p",324-20-10140,2,0
1050,Bristol_Bay_3024783,0.311318098642472,190302041503,0,9601.798144000000320,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"P_p, K_p, S_p, OM_p, DV_p, PC_p, AC_p, CO_p, CH_p",324-20-10140,2,0
1051,Bristol_Bay_3025485,58.627265469079482,190302041003,0,53.182600000000001,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,S_s,324-20-10140-2150,1,1
1052,Bristol_Bay_3026577,68.054077936071081,190302040901,0,131.899103999999994,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"K_p, CH_p, CO_p, S_s",324-20-10140-2194-3039,1,1
1053,Bristol_Bay_3029305,27.067098956670172,190302040601,0,149.334399999999988,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"AC_p, S_s",324-20-10140-2245,1,1
1054,Bristol_Bay_3030445,52.659328114630362,190302040305,0,338.656896000000017,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,S_s,324-20-10140-2245-3029-4006,1,1
1055,Bristol_Bay_3030555,41.120957379403109,190302040604,0,492.398592000000008,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"AC_p, S_s",324-20-10140-2245,1,1
1056,Bristol_Bay_3030955,75.489770573737317,190302040907,0,781.474816000000033,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CH_s, S_s, P_s, K_p, CO_p",324-20-10140-2194,1,3
1057,Bristol_Bay_3031385,51.152104506382500,190302040406,0,1956.616447999999991,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"P_p, S_s, AC_p, K_p, CO_p",324-20-10140-2245-3029,1,1
1058,Bristol_Bay_3031545,52.121879775581426,190302040605,0,3032.993535999999949,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"P_p, S_s, AC_p, K_p, CO_p",324-20-10140-2245,1,1
1059,Bristol_Bay_3031556,60.938010102506553,190302040902,0,51.460099999999997,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,CO_s,324-20-10140-2194-3039-4011,1,1
1060,Bristol_Bay_3031685,55.432041236105015,190302040607,0,3078.270719999999983,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"P_p, AC_p, S_p, K_p, CO_p",324-20-10140-2245,2,0
1061,Bristol_Bay_3032286,41.323213870863427,190302041108,0,233.813408000000010,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"K_p, P_p, CO_p, CH_p, PC_p, DV_p",324-20-10140-2076-3051,2,0
1062,Bristol_Bay_3032395,68.394002719493798,190302041001,0,4485.560319999999592,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CH_p, CO_p, K_p, P_p, S_s, AC_p, DV_p",324-20-10140-0010,1,1
1063,Bristol_Bay_3033796,62.289333691240820,190302040905,0,395.117312000000027,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"K_p, CO_s, CH_p, S_s",324-20-10140-2194-3039,1,2
1064,Bristol_Bay_3033806,64.245469821837602,190302040906,0,446.632288000000017,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"K_p, CO_s, CH_p, S_s",324-20-10140-2194-3039,1,2
1065,Bristol_Bay_3033956,63.369025594032991,190302040803,0,273.107583999999974,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"S_p, P_s, CO_s",324-20-10140-2200,1,2
1066,Bristol_Bay_3034116,58.541704255790606,190302040705,0,807.115519999999947,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,S_s,324-20-10140-2232,1,1
1067,Bristol_Bay_3034296,41.878971783212400,190302041106,0,537.267711999999960,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"DV_p, CO_s, CH_s, K_p, K_s",324-20-10140-2076,1,3
1068,Bristol_Bay_4031778,2.478920959520230,190303031004,0,143.462896000000001,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"S_p, K_p",325-30-10100-2060-3030,2,0
1069,Bristol_Bay_4032098,10.843663141596114,190303060404,0,186.130799999999994,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"S_p, CO_s, AC_p",325-10-10010-2023,1,1
1070,Bristol_Bay_4032638,5.967870584927672,190303060702,0,75.753200000000007,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,CO_p,325-30-10090-2060,2,0
1071,Bristol_Bay_4033588,7.482888952211818,190303060502,0,202.440400000000011,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"AC_p, CO_s",325-10-10010-2015,1,1
1072,Bristol_Bay_4033648,11.377054704034737,190303060504,0,304.278399999999976,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"AC_p, CO_s",325-10-10010-2015,1,1
1073,Bristol_Bay_4033908,8.289943730124406,190303060605,0,1251.458687999999938,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_s, CH_s, S_s, AC_p, P_s, K_s",325-10-10010,1,5
1074,Bristol_Bay_4034378,0.022799699023741,190303060606,0,1341.898112000000083,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"AC_p, CO_s, K_s, CH_s, S_s, P_s",325-10-10010,1,5
1075,Bristol_Bay_4047920,184.095946083203756,190303010403,0,47.353900000000003,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"CO_r, K_r",325-30-10100-2497-3226,2,0
1076,Bristol_Bay_4049360,189.493789832210808,190303010401,0,87.698704000000006,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"K_s, CO_s",325-30-10100-2497,1,2
1077,Bristol_Bay_4050100,115.233321862879805,190303020202,0,59.780600000000000,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,CO_r,325-30-10100-2202-3640,2,0
1078,Bristol_Bay_4050230,126.033244667069440,190303020207,0,56.457999999999998,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,"S_p, CO_p",325-30-10100-2202-3571,2,0
1079,Bristol_Bay_4050540,89.020791744579398,190303020105,0,96.991504000000006,D:\GIS\outputs_20230503\outputs_20230503.gdb\AKSSF_TauDEM_awcHuc12_outlet_cats_points,K_r,325-30-10100-2202-3901,2,0
