"SiteID","Year","TempSens_Z","TrendLoad_Z","Region","TempSens"
"UW_Beverley Silverhorn Creek",2013,-0.198726684465135,0.945891092412619,"Bristol Bay",-0.0903433129251447
"UW_Beverley Uno Creek",2013,0.249036937316039,0.8675868025333,"Bristol Bay",0.0675567698527589
"UW_Kulik K-3 Creek",2013,0.0225881734649525,0.978332124906222,"Bristol Bay",0.0153355652561857
"UW_Nerka Bear Creek",2013,0.693118282973637,0.338223145695212,"Bristol Bay",0.697184548257981
"UW_Nerka Berm Creek",2013,0.447819886052971,0.642716712766661,"Bristol Bay",0.200703596789631
"UW_Nerka Cabin Creek",2013,0.164907578883976,0.901109867529103,"Bristol Bay",0.121894592845634
"UW_Nerka Cottonwood Creek",2013,0.204838137711157,0.875931945004995,"Bristol Bay",0.0928180739504253
"UW_Nerka Elva Creek",2013,0.0892383642463911,0.921742944956482,"Bristol Bay",0.122753290923737
"UW_Nerka Hidden Lake Creek",2013,0.233299114027229,0.839175368787486,"Bristol Bay",0.328890633653777
"UW_Nerka Joe Creek",2013,0.0548251888452907,0.959539203719099,"Bristol Bay",0.0453048423713069
"UW_Nerka Kema Creek",2013,0.440342656502314,0.630261645449451,"Bristol Bay",0.45744927214743
"UW_Nerka Lynx Creek",2013,0.378623606912919,0.697466391269941,"Bristol Bay",0.426256559138732
"UW_Nerka Lynx Creek Cold Tributary",2013,0.0812844125004462,0.93142014767648,"Bristol Bay",0.0428708482993239
"UW_Nerka Pick Creek",2013,0.5086740601859,0.445661084296277,"Bristol Bay",0.269231399834929
"UW_Nerka Rainbow Creek",2013,0.0616192946736382,0.934680009914623,"Bristol Bay",0.0215820211945397
"UW_Nerka Sam Creek",2013,0.0799230406741631,0.948798174925797,"Bristol Bay",0.0738431834026433
"UW_Nerka Seventh Creek",2013,0.262366661665522,0.816290747363598,"Bristol Bay",0.172839571247224
"UW_Nerka Sixth Creek",2013,0.118452519024094,0.900562468278369,"Bristol Bay",0.0653239986970066
"UW_Nerka Stovall Creek",2013,0.604202852109885,0.387161348481965,"Bristol Bay",0.77495140446854
"UW_Nerka Teal Creek",2013,0.404793084967284,0.689296583254616,"Bristol Bay",0.333710331044058
"accs_iltnr19",2014,0.821802706733676,0.113130020680072,"Bristol Bay",0.452429325916988
"accs_muekm23",2014,0.639429472025845,0.385780104566085,"Bristol Bay",0.466043806364463
"accs_mussm15",2014,0.853083555971505,0.0875985359731995,"Bristol Bay",0.664034527131902
"accs_mutsk02",2014,0.980406039951146,-0.125177507520314,"Bristol Bay",0.695339481418584
"accs_mutsk09",2014,0.702308825567284,0.309160422135329,"Bristol Bay",0.570973738615185
"CIK_11",2014,0.614982279581119,0.226032066099639,"Cook Inlet",0.431309568543205
"CIK_12",2014,0.790740252975241,-0.00973296979021036,"Cook Inlet",0.460930800217469
"CIK_13",2014,0.599178591661924,0.0802401759693396,"Cook Inlet",0.504597982098005
"CIK_14",2014,0.834244374370454,0.0136950651289019,"Cook Inlet",0.825468989698581
"CIK_23",2014,0.648277811385055,0.243421824273277,"Cook Inlet",0.434497909115859
"CIK_28",2014,0.690876117364043,0.183782277451264,"Cook Inlet",0.546736541963294
"CIK_3",2014,0.398590289588902,0.510256857325548,"Cook Inlet",0.19064368324922
"CIK_30",2014,0.60933875530851,0.430474683241401,"Cook Inlet",0.42616585770456
"CIK_35",2014,0.834548765005961,0.116701660643687,"Cook Inlet",0.506993258642591
"CIK_38",2014,0.80708620136978,0.0640079624878261,"Cook Inlet",0.693737893748951
"CIK_4",2014,0.627190340240672,0.361934112254344,"Cook Inlet",0.455044195298235
"CIK_5",2014,0.519876647360101,0.36927760351181,"Cook Inlet",0.396493461182046
"CIK_6",2014,0.828541637177562,-0.101187658383312,"Cook Inlet",0.687691681866274
"CIK_8",2014,0.865548437588512,-0.0899624515155954,"Cook Inlet",0.779108386508422
"CIK_9",2014,0.733481409471649,0.010555229061461,"Cook Inlet",0.505910907166336
"cik_Big Creek",2014,0.1543461156952,0.913806698314314,"Bristol Bay",0.0304645331828166
"cik_Napotoli Creek",2014,0.70027809926355,0.403720350304126,"Bristol Bay",0.199585228421012
"cik_Neilson Creek",2014,0.601909432719993,0.489455776691675,"Bristol Bay",0.125845690861331
"cik_Silver Salmon Creek",2014,0.854259572113828,0.158310780942319,"Bristol Bay",0.296475528497698
"cik_Sivanguq Creek",2014,0.794344310971405,0.184246681465124,"Bristol Bay",0.286251237399571
"cik_Squaw Creek",2014,0.36834088502338,0.552969716169802,"Bristol Bay",0.0811819403048408
"cik_Tunravik Creek",2014,0.693663094804071,0.414384526610968,"Bristol Bay",0.21074862972682
"fws_kdk_aforv01",2014,0.514076230765435,0.649969853499893,"Kodiak",0.189749003606386
"fws_kdk_busrv01",2014,0.741274455531856,0.181727570643866,"Kodiak",0.674450924698971
"fws_KULR",2014,0.533176611787577,0.27741435060413,"Bristol Bay",0.354038607976394
"fws_Long Lake Creek",2014,0.297150724534379,0.699566854808947,"Copper",0.289899736446111
"fws_NCLO",2014,0.366400491093959,0.490426084043285,"Bristol Bay",0.260057197421741
"fws_Newhalen River",2014,-0.114570907131306,0.964563750622291,"Bristol Bay",-0.116399019802328
"fws_PULO",2014,0.500784277742977,0.435524291012664,"Bristol Bay",0.318731453803497
"fws_PULR",2014,0.632865975879401,0.189226131820711,"Bristol Bay",0.35922771504395
"fws_SLLR",2014,0.632845803234112,0.292549937364141,"Bristol Bay",0.506944934677468
"fws_Tanada Creek",2014,0.363239882213611,0.626074459833984,"Copper",0.551199206398994
"fws_TOLO",2014,0.0807301795834235,0.826046678455955,"Bristol Bay",0.103199650214175
"fws_TOLR",2014,0.258982511242112,0.723473818672617,"Bristol Bay",0.225407647744055
"fws_WELR2",2014,0.313954365091095,0.605694006184267,"Bristol Bay",0.243331979938831
"NPS_Crystal Creek",2014,0.374612092418629,0.443707802926507,"Copper",0.230964773652029
"NPS_Gilahina River",2014,0.300227747164008,0.720844329257736,"Copper",0.162563991256082
"NPS_Hardenburg_Bay",2014,-0.0210982922228611,0.955749745555413,"Bristol Bay",-0.0178914231939228
"NPS_Long Lake Creek",2014,0.300279975756139,0.697981800806854,"Copper",0.294222784493857
"NPS_Newhalen_River",2014,-0.140671117920311,0.962050751652011,"Bristol Bay",-0.112572183920799
"NPS_Rufus Creek",2014,0.835869266768875,-0.237794121497847,"Copper",0.0978416957874204
"USFS_18 Mile Middle Fork",2014,1.01843105658456,-0.577361765999689,"Copper",1.13554225710007
"USFS_24.9 Mile Creek",2014,0.895193909001991,-0.453169565115925,"Copper",0.668011583464783
"USFS_25 Mile",2014,0.131798682128502,0.586131235601611,"Copper",0.0310570154881777
"USFS_Bench Creek",2014,0.413023700641032,0.653650122294248,"Cook Inlet",0.218106653675685
"USFS_Blackhole Creek",2014,0.183601159983206,0.732372862077284,"Copper",0.149319866377571
"USFS_Cabin Lake Outlet",2014,0.816586299345601,-0.186515394562949,"Copper",0.852335890319682
"USFS_Chickaloon Headwaters",2014,0.160452298292137,0.809451140076162,"Cook Inlet",0.121401797558453
"USFS_Crescent Creek",2014,0.161523915119738,0.862038666284356,"Cook Inlet",0.109534547810852
"USFS_Daves Creek",2014,-0.107875051334057,0.906141493787809,"Cook Inlet",-0.11008203396969
"USFS_Eagle Creek",2014,0.422808771155664,0.607152456325638,"Prince William Sound",0.344806606418078
"USFS_East Fork 18 Mile",2014,0.828255707077947,-0.0765552531049184,"Copper",0.782603154453771
"USFS_Hell's Hole Trib",2014,0.356509464219043,0.573327299396254,"Prince William Sound",0.254028366189579
"USFS_Hook Point",2014,0.406912388246685,0.576390718245732,"Copper",0.356397608462294
"USFS_Ibeck Creek-Lower Side Channel",2014,1.00546953897845,-0.455462173780304,"Copper",0.806810612239468
"USFS_Jackpot River",2014,0.494927011376719,0.502290018448299,"Prince William Sound",0.785158771482693
"USFS_Juneau Creek",2014,0.34003533023379,0.709769047116679,"Cook Inlet",0.252817661523357
"USFS_Koppen Creek",2014,0.817628753782771,-0.0970919362025895,"Prince William Sound",0.280516775415538
"USFS_Little Martin River",2014,0.403523638708756,0.110191021908484,"Copper",0.449323887562644
"USFS_Martin Lake- Inlet",2014,0.589439644787911,0.284037778292376,"Copper",0.419318262489895
"USFS_Middle Arm Eyak",2014,-0.245376381425827,1.12599771813434,"Copper",-0.172526885403212
"USFS_Olsen Creek",2014,0.0669451093286832,0.930628533201507,"Prince William Sound",0.0487087008130539
"USFS_Pigot Bay Spawn Channel",2014,0.215706560592237,0.757305519650239,"Prince William Sound",0.0213376878057401
"USFS_Quartz Creek",2014,0.320621778452181,0.718091649922032,"Cook Inlet",0.185064410403893
"USFS_Resurrection Creek",2014,0.336178674058413,0.707289398393451,"Cook Inlet",0.204466325833437
"USFS_Rude River SC",2014,-0.176469429188061,0.982767284270385,"Prince William Sound",-0.0620865264415313
"USFS_Salmon Creek",2014,-0.264880171616023,0.878322911220205,"Copper",-0.11948335741089
"USFS_Sheep River",2014,-0.0307026846002882,0.963498478223708,"Prince William Sound",-0.00926027403540582
"USFS_Shelter Bay Trib",2014,-0.0339452921403222,1.00193064564418,"Prince William Sound",-0.0321581906791817
"USFS_Solf Lake Fish Pass",2014,0.572025586570231,0.487230900277452,"Prince William Sound",0.669816223814802
"USFS_Stump Lake Outlet",2014,0.621744791192222,-0.0467052244453311,"Prince William Sound",0.68184940590833
"usgs_15215900",2014,0.338929967820469,0.826132753318643,"Copper",0.104007392454842
"usgs_15239070",2014,0.28413763451653,0.718383079580536,"Cook Inlet",0.249933176322729
"usgs_15258000",2014,-0.331194120657422,1.09051927548785,"Cook Inlet",-0.34618954500021
"usgs_15261000",2014,0.48584467991611,0.672112058315925,"Cook Inlet",0.190363788573279
"usgs_15266300",2014,0.140023481934451,0.826690328007598,"Cook Inlet",0.126908044875844
"usgs_15283700",2014,0.347040400243679,0.662796083903747,"Cook Inlet",0.196167594966153
"usgs_15291000",2014,0.719561430992901,-0.677349104390042,"Cook Inlet",0.312592223564302
"usgs_15292100",2014,0.590453864725648,0.320178197570857,"Cook Inlet",0.309446224835828
"usgs_15292400",2014,0.749553752253292,-0.602419509946514,"Cook Inlet",0.219545019495079
"usgs_15292700",2014,0.868090570620096,0.260071815563465,"Cook Inlet",0.314746132833644
"usgs_15292780",2014,0.780791534324498,-0.0803721706586946,"Cook Inlet",0.337079837012352
"usgs_15292800",2014,0.562029192232567,0.549295588600863,"Cook Inlet",0.399407159849367
"usgs_15293200",2014,0.480997188437924,0.336736377018386,"Cook Inlet",0.217007237169341
"usgs_15293700",2014,0.593858283217394,0.448309876282374,"Cook Inlet",0.413823701802764
"usgs_15294345",2014,0.722774623557736,-0.267700357489067,"Cook Inlet",0.370545337927542
"usgs_15294350",2014,0.71455729318721,-0.00222520209055646,"Cook Inlet",0.368369457048035
"usgs_15295700",2014,0.536636428862089,0.294648232907546,"Kodiak",0.396947562310909
"usgs_15298040",2014,0.47092464263387,0.437244806224681,"Bristol Bay",0.397973529673818
"usgs_15300100",2014,0.886796457096481,-0.0299512170529735,"Bristol Bay",0.650921517583248
"usgs_15300250",2014,1.10060173279011,0.18999318968752,"Bristol Bay",0.382609623357414
"usgs_15300300",2014,0.38155033002318,0.607862755473069,"Bristol Bay",0.330720531928911
"usgs_15301500",2014,-0.255785734912567,1.02892289119759,"Bristol Bay",-0.308127327915247
"usgs_15302000",2014,0.0300229182561773,0.886271825117316,"Bristol Bay",0.0255032496704158
"usgs_15302200",2014,0.841595865216297,0.121616597819815,"Bristol Bay",0.453276147717147
"usgs_15302250",2014,0.735812554170633,0.321641411985216,"Bristol Bay",0.374170595642075
"usgs_15302300",2014,0.579361481728407,0.335381228804634,"Bristol Bay",0.385818211914282
"usgs_15302320",2014,0.728568967215363,0.169459242382281,"Bristol Bay",0.473862473404504
"UW_Aleknagik Bear Creek",2014,0.304287710750894,0.504963421530883,"Bristol Bay",0.125666705506898
"UW_Aleknagik Big Whitefish Creek",2014,0.511406881113141,0.345337027686992,"Bristol Bay",0.262786064555358
"UW_Aleknagik Eagle Creek",2014,0.561426227223031,0.370279907763853,"Bristol Bay",0.244647497074353
"UW_Aleknagik Hansen Creek",2014,0.53026185792218,0.384387946361741,"Bristol Bay",0.255788274285832
"UW_Aleknagik Sunshine Creek",2014,-0.0783918065361082,0.836330917246701,"Bristol Bay",-0.00811598049250581
"UW_Little Togiak C Creek",2014,0.0682514312163746,0.998836737420296,"Bristol Bay",0.00870507286641539
"UW_Nerka Allah Creek",2014,0.249851907481222,0.854129922028786,"Bristol Bay",0.0616374204701588
"UW_Nerka Bear Creek",2014,0.740756764354686,0.0770561762368028,"Bristol Bay",0.216731464278422
"UW_Nerka Berm Creek",2014,0.614769441697349,0.363500697967777,"Bristol Bay",0.129950774155114
"UW_Nerka Cabin Creek",2014,0.0664475838085424,0.895851925971449,"Bristol Bay",0.0167552295778067
"UW_Nerka Cottonwood Creek",2014,-0.655276510646353,1.40223936742013,"Bristol Bay",-0.203166251031797
"UW_Nerka Elva Creek",2014,-0.210998532783487,1.09742992142665,"Bristol Bay",-0.0480487737246578
"UW_Nerka Joe Creek",2014,0.000102332157825566,1.0623400863068,"Bristol Bay",2.4534992108359e-05
"UW_Nerka Kema Creek",2014,0.617434856542981,0.41957023774913,"Bristol Bay",0.154306565633331
"UW_Nerka Lynx Creek",2014,0.631920562241257,0.489881171727709,"Bristol Bay",0.199084668410882
"UW_Nerka Lynx Creek Cold Tributary",2014,0.446957047762567,0.643503365368717,"Bristol Bay",0.068873609668312
"UW_Nerka Pick Creek",2014,-0.3987603880861,1.19859802537687,"Bristol Bay",-0.0930364919547834
"UW_Nerka Rainbow Creek",2014,-0.28795523523722,0.990190531305546,"Bristol Bay",-0.0400489521312513
"UW_Nerka Sam Creek",2014,0.292333449425573,0.716512360262395,"Bristol Bay",0.226111809534594
"UW_Nerka Stovall Creek",2014,0.559318548785679,0.169580451074441,"Bristol Bay",0.418839287608667
"UW_Nerka Teal Creek",2014,0.101251938997951,0.929570285014035,"Bristol Bay",0.024893058889216
"accs_AKBB-011",2015,0.824693702857134,0.277710378943686,"Bristol Bay",0.220525041960749
"accs_AKBB-028",2015,1.06259540724823,0.238944252306759,"Bristol Bay",0.296663588101218
"accs_AKBB-029",2015,1.01826881428695,0.21431450409461,"Bristol Bay",0.619430411132441
"accs_iltnr19",2015,0.792015113102465,0.216170007266066,"Bristol Bay",0.464135642305903
"accs_mubon10",2015,1.10021009152662,-0.121358583648896,"Bristol Bay",0.206545039014365
"accs_muekm23",2015,0.77460607738082,0.276786438942434,"Bristol Bay",0.533636501986267
"accs_mussm15",2015,0.864217927040362,0.1375352096488,"Bristol Bay",0.650215019111791
"accs_mustu17",2015,1.09841557072719,0.18308306313742,"Bristol Bay",0.597805562775743
"accs_mutsk02",2015,0.915924453763276,0.0111826115787238,"Bristol Bay",0.665736705841117
"accs_mutsk09",2015,0.711299312166533,0.361201333946178,"Bristol Bay",0.478121518000449
"APU10",2015,0.919766070133482,0.492043421686276,"Cook Inlet",0.358348622755472
"APU11",2015,0.904766904921405,0.501412746231851,"Cook Inlet",0.344977461293491
"APU12",2015,0.992117992901282,0.42644278174242,"Cook Inlet",0.345078313221148
"APU5",2015,1.0823345981728,0.376576661611071,"Cook Inlet",0.386880221409298
"BM1",2015,0.594634968098707,0.462871278284553,"Cook Inlet",0.147457334583095
"BM10",2015,0.27207257054483,0.842706181355478,"Cook Inlet",0.108597144716697
"BM13",2015,-0.111988784447322,0.967823796390128,"Cook Inlet",-0.0517364924561569
"BM2",2015,0.875492649696498,0.441040195832386,"Cook Inlet",0.313486607855276
"BM3",2015,0.874987767606806,0.458029998606106,"Cook Inlet",0.307164425271955
"BM6",2015,-0.184034102805079,0.832014960468547,"Cook Inlet",-0.0650374666650346
"BM8",2015,-0.297139668580745,0.861866102902737,"Cook Inlet",-0.119510944586411
"BM9",2015,0.428929700493762,0.787823967822349,"Cook Inlet",0.141039101446848
"CIK_11",2015,0.668235918003667,0.26589477354827,"Cook Inlet",0.47942063413687
"CIK_12",2015,0.730417350007126,0.184923171684748,"Cook Inlet",0.47426663438656
"CIK_13",2015,0.588690416109928,0.381556698285478,"Cook Inlet",0.549459757817884
"CIK_14",2015,0.932566326286636,0.431745788901239,"Cook Inlet",0.292731713529186
"CIK_23",2015,0.728311852697589,0.126017970745436,"Cook Inlet",0.511660302127698
"CIK_3",2015,0.668924158626872,0.292315017512316,"Cook Inlet",0.304767316248715
"CIK_30",2015,0.705445627071723,0.34778564952217,"Cook Inlet",0.57289219790007
"CIK_35",2015,0.921765046602036,0.0170145745852989,"Cook Inlet",0.438054741928198
"CIK_38",2015,0.847451681918532,0.0750073671291292,"Cook Inlet",0.770906358538033
"CIK_4",2015,0.656456644611867,0.403491218962314,"Cook Inlet",0.49485569585451
"CIK_5",2015,0.627105280696026,0.229306323881929,"Cook Inlet",0.509461475372665
"CIK_6",2015,0.661649079908129,0.300331672693635,"Cook Inlet",0.596247151947676
"CIK_8",2015,0.693620803002519,0.296431186397458,"Cook Inlet",0.602498001175407
"CIK_9",2015,0.697195072270529,0.200319817838859,"Cook Inlet",0.531268651640951
"cik_Big Creek",2015,0.420822052255572,0.693291655281392,"Bristol Bay",0.228393520121706
"cik_Napotoli Creek",2015,1.07279241638126,0.250287274656519,"Bristol Bay",0.515415449400415
"cik_Neilson Creek",2015,0.634197501374113,0.120701995141303,"Bristol Bay",0.24425652295131
"cik_Panaruqak Creek",2015,1.14905049655306,0.148867337331459,"Bristol Bay",0.429536319333129
"cik_Silver Salmon Creek",2015,0.69595632508501,0.316524700937307,"Bristol Bay",0.650475693199568
"cik_Sivanguq Creek",2015,1.08853566340881,0.189205224680563,"Bristol Bay",0.717011467719201
"cik_Squaw Creek",2015,0.815996230693703,0.102768888436483,"Bristol Bay",0.523609500662652
"cik_Yellow Creek",2015,1.08067354935703,0.250899217591755,"Bristol Bay",0.623867767311188
"fws_580223156504200",2015,-0.106583131368921,0.627328558575876,"Bristol Bay",-0.091301110299712
"fws_kdk_busrv01",2015,0.520333250212496,0.407161945729286,"Kodiak",0.406026867242524
"fws_KULR",2015,0.512596776373395,0.575966566999428,"Bristol Bay",0.405059241715769
"fws_Long Lake Creek",2015,0.440171610275454,0.511040144748547,"Copper",0.271073192004012
"fws_NCLO",2015,0.460187175323304,0.558964087189942,"Bristol Bay",0.444146008319799
"fws_Newhalen River",2015,-0.000944687013190617,0.720727730730456,"Bristol Bay",-0.00064078799897437
"fws_PULO",2015,0.606512893558818,0.41878349841676,"Bristol Bay",0.588242697799941
"fws_PULR",2015,0.683503965352141,0.282387223687195,"Bristol Bay",0.555928928536558
"fws_SLLR",2015,0.582664681866046,0.455196476377198,"Bristol Bay",0.570755243853715
"fws_Tanada Creek",2015,-0.204693924463302,0.809018438759444,"Copper",-0.208687952447857
"fws_TOLO",2015,-0.00845911125032378,0.785069791044786,"Bristol Bay",-0.0115397986382058
"fws_TOLR",2015,0.233041859566066,0.798533265688192,"Bristol Bay",0.229426450875496
"fws_WELR2",2015,0.361212899308947,0.675460607612451,"Bristol Bay",0.250877624993181
"kdk_ayarv03",2015,0.59208693863685,0.371908050673628,"Kodiak",0.188652206567647
"kdk_cancr01",2015,0.543391694926976,0.656858302522442,"Kodiak",0.303127572463162
"kdk_cascr01",2015,0.655920793504212,0.535162443750741,"Kodiak",0.232075404216629
"kdk_concr01",2015,0.906519344007641,-0.0354415006691069,"Kodiak",0.16918728759796
"kdk_doscr01",2015,0.405858543415693,0.697547011968164,"Kodiak",0.178755139319022
"kdk_doscr02",2015,0.454092465014277,0.536459706751623,"Kodiak",0.464058476262063
"kdk_eftrv01",2015,0.603816279299544,0.529875690458681,"Kodiak",0.29936630255692
"kdk_falcr01",2015,0.460788045061666,0.820027309020403,"Kodiak",0.128107194186695
"kdk_karrv01",2015,0.517246554165374,0.416083661123111,"Kodiak",0.568719247798889
"kdk_meacr01",2015,0.454740230816031,0.508567179893949,"Kodiak",0.203865671329345
"kdk_omarv01",2015,0.584975663173941,0.605848659315706,"Kodiak",0.343048940717098
"kdk_pincr01",2015,0.268921395900682,0.480027270184704,"Kodiak",0.0640765470804129
"kdk_relrv01",2015,0.138454525785926,0.907437715013804,"Kodiak",0.0447404389480944
"kdk_soucr01",2015,0.895542042242463,0.0523978706039172,"Kodiak",0.176876254565209
"KWF1",2015,0.872125703766709,0.383936335515261,"Cook Inlet",0.426827796226867
"KWF2",2015,-0.0707547249491466,0.809545803038523,"Cook Inlet",-0.0286482558368382
"NPS_Gilahina River",2015,0.802205779419301,0.246927062437016,"Copper",0.412104701496983
"NPS_Hardenburg_Bay",2015,-0.344253551856277,0.992778630050595,"Bristol Bay",-0.247958699063419
"nps_KATM_margc_stream_water",2015,0.583111411116637,0.449884582319938,"Bristol Bay",0.379097696290289
"nps_KATM_upatc_stream_water",2015,0.758363559368728,-0.730313458569488,"Bristol Bay",0.723509997791686
"nps_LACL_tazir_stream_water",2015,0.126414238740443,0.907173648399603,"Bristol Bay",0.0900541581964296
"nps_LACL_tlikr_stream_water",2015,0.762090628265527,-0.0736006528656075,"Bristol Bay",0.235875482562339
"NPS_Newhalen_River",2015,1.17575909098928,-0.146908386506997,"Bristol Bay",0.374467615463051
"NPS_Rufus Creek",2015,0.810782916547626,0.124027802090002,"Copper",0.0892742393817678
"USFS_25 Mile",2015,0.191032423724154,0.508056158717632,"Copper",0.0336245367149682
"USFS_Bench Creek",2015,0.125574270909702,0.828680002823869,"Cook Inlet",0.070155615672719
"USFS_Blackhole Creek",2015,-0.104384038909338,0.899514794944956,"Copper",-0.0597371348109153
"USFS_Cabin Lake Outlet",2015,0.617413457322888,0.28965206291686,"Copper",0.661844777621857
"USFS_Center Creek",2015,0.0530268224565445,0.878718641085369,"Cook Inlet",0.0304388254375836
"USFS_Crescent Creek",2015,0.0102554751387325,0.937587140082607,"Cook Inlet",0.00582532519092968
"USFS_Daves Creek",2015,0.460258363919428,0.55321280759016,"Cook Inlet",0.272815601386146
"USFS_Eagle Creek",2015,0.311858002431894,0.785125493555129,"Prince William Sound",0.125166422554471
"USFS_East Fork 18 Mile",2015,0.473704597247889,0.465210578367951,"Copper",0.44732455635263
"USFS_Hell's Hole Trib",2015,0.116472233686015,0.830593209036025,"Prince William Sound",0.0753033224387741
"USFS_Hook Point",2015,0.0917843045407187,0.702030106819948,"Copper",0.0566107635671149
"USFS_Jackpot River",2015,0.480585994869257,0.564429738188653,"Prince William Sound",0.464266054221203
"USFS_Juneau Creek",2015,0.387829697753363,0.700362389677085,"Cook Inlet",0.269254909984037
"USFS_Koppen Creek",2015,0.456722598451627,0.387924185259814,"Prince William Sound",0.146640253816088
"USFS_Middle Arm Eyak",2015,-0.080135709699257,0.862082550956109,"Copper",-0.0426459200932805
"USFS_Olsen Creek",2015,0.0669259112596559,0.9029926267221,"Prince William Sound",0.0385020953135711
"USFS_Pigot Bay Spawn Channel",2015,0.254089664137527,0.660681387507262,"Prince William Sound",0.0470385294057181
"USFS_Power Creek",2015,0.527082226465835,0.49065167904448,"Copper",0.199647323046584
"USFS_Quartz Creek",2015,0.264446995524663,0.776335894411191,"Cook Inlet",0.149749627344197
"USFS_Resurrection Creek",2015,0.308363518722387,0.761535745717112,"Cook Inlet",0.186533044497833
"USFS_Rude River SC",2015,-0.0902367164527928,0.741539317355692,"Prince William Sound",-0.0233768349218229
"USFS_Salmon Creek",2015,0.00403584492125863,0.642948033881638,"Copper",0.00112888618320402
"USFS_Sheep River",2015,0.103909986191467,0.824292378960442,"Prince William Sound",0.0385054200445483
"USFS_Shelter Bay Trib",2015,-0.0735289031984797,0.996599044789365,"Prince William Sound",-0.05016720563753
"USFS_Solf Lake Fish Pass",2015,0.106725194079309,0.845725495257893,"Prince William Sound",0.118063423494454
"USFS_Stump Lake Outlet",2015,0.432722923822695,0.496294548640637,"Prince William Sound",0.419301477127809
"usgs_15215900",2015,0.174885115792142,0.808441248068714,"Copper",0.102194751235331
"usgs_15239070",2015,0.0742076988106338,0.874945666610104,"Cook Inlet",0.0546960791336917
"usgs_15258000",2015,-0.336589949042637,0.92596640915705,"Cook Inlet",-0.30922676864905
"usgs_15261000",2015,-0.146686513102098,0.890328498047938,"Cook Inlet",-0.169217610932777
"usgs_15266300",2015,0.0705806353281892,0.833520882000187,"Cook Inlet",0.0586093875492739
"usgs_15276000",2015,0.586517725397545,0.527866035325218,"Cook Inlet",0.35549289678907
"usgs_15283700",2015,0.635702760478303,0.420454199252799,"Cook Inlet",0.374131586830255
"usgs_15284000",2015,1.43537282761263,-0.216219746903028,"Cook Inlet",0.32169183393813
"usgs_15290000",2015,0.581727188051962,0.454668869086536,"Cook Inlet",0.385912946846778
"usgs_15292700",2015,0.945865390376207,-0.0455748159650995,"Cook Inlet",0.466656171053612
"usgs_15292780",2015,0.844316245656963,0.0926328712698273,"Cook Inlet",0.511945506228325
"usgs_15292800",2015,0.541076655205182,0.556520155683684,"Cook Inlet",0.380797542328797
"usgs_15293200",2015,1.00126281941626,0.0824390621524996,"Cook Inlet",0.56332139154457
"usgs_15293700",2015,0.671646481500661,0.394248639322471,"Cook Inlet",0.510746529358615
"usgs_15294005",2015,0.6394775299311,0.427405278660325,"Cook Inlet",0.526805115138529
"usgs_15295700",2015,0.110404455804511,0.635051936285457,"Kodiak",0.0689749931808708
"usgs_15298040",2015,0.681407626586496,0.263631702639378,"Bristol Bay",0.598532864227755
"usgs_15300100",2015,0.855330406219043,0.0334198134457786,"Bristol Bay",0.584055927690579
"usgs_15300250",2015,0.812801716429382,0.228818215019009,"Bristol Bay",0.375723940170932
"usgs_15300300",2015,-0.0517370498010498,0.936504294780289,"Bristol Bay",-0.0421726251498118
"usgs_15302000",2015,-0.163582739946057,0.968604355946302,"Bristol Bay",-0.187523044006503
"usgs_15302200",2015,0.88959711123937,0.108724309904307,"Bristol Bay",0.424801813555322
"usgs_15302250",2015,0.785592226851353,0.286115838863249,"Bristol Bay",0.483025556388354
"UW_Aleknagik Bear Creek",2015,0.310289746820816,0.689485078146447,"Bristol Bay",0.0737078432770664
"UW_Aleknagik Big Whitefish Creek",2015,0.538488714448016,0.517317304768353,"Bristol Bay",0.390513516038352
"UW_Aleknagik Eagle Creek",2015,0.490242616977616,0.193945145869274,"Bristol Bay",0.417397638867942
"UW_Aleknagik Hansen Creek",2015,0.357076399945376,0.393602975383221,"Bristol Bay",0.199973733127672
"UW_Aleknagik Happy Creek",2015,0.20151274566719,0.643311441385197,"Bristol Bay",0.0256829754019362
"UW_Aleknagik Silver Salmon Creek",2015,1.13689261805885,0.208498027973188,"Bristol Bay",0.5413323793732
"UW_Aleknagik Yako Creek",2015,0.520020891934033,0.495280410891443,"Bristol Bay",0.0602771453484401
"UW_Beverley Moose Creek",2015,0.979835210477873,0.151938122127106,"Bristol Bay",0.358129973412023
"UW_Kulik K-3 Creek",2015,-0.679894262291264,1.18852697527717,"Bristol Bay",-0.0905794207369179
"UW_Little Togiak C Creek",2015,-0.959629980864596,0.644470291990223,"Bristol Bay",-0.119508015311242
"UW_Nerka Allah Creek",2015,0.101245136683263,0.946279652585974,"Bristol Bay",0.0216415530744355
"UW_Nerka Bear Creek",2015,1.17214332422647,0.164772196448387,"Bristol Bay",0.49987905222207
"UW_Nerka Berm Creek",2015,0.0383014690609551,0.847254189994273,"Bristol Bay",0.00529944969452819
"UW_Nerka Hidden Lake Creek",2015,1.01690573694861,0.311413240241989,"Bristol Bay",0.302143269230149
"UW_Nerka Joe Creek",2015,-0.778235899298869,1.05934904468872,"Bristol Bay",-0.148678849789233
"UW_Nerka Kema Creek",2015,0.857775884627847,0.309907067956856,"Bristol Bay",0.218907877169893
"UW_Nerka Lynx Creek",2015,0.82841303027555,0.608528775826242,"Bristol Bay",0.317039869847768
